Title,Authors,Venue,Year,URL
Traffic4cast at NeurIPS 2022 – Predict Dynamics along Graph Edges from Sparse Node Data: Whole City Traffic and ETA from Stationary Vehicle Detectors.,"Moritz Neun, Christian Eichenberger, Henry Martin, Markus Spanring, Rahul Siripurapu, Daniel Springer, Leyan Deng, Chenwang Wu, Defu Lian, Min Zhou 0006, Martin Lumiste, Andrei Ilie, Xinhua Wu, Cheng Lyu, Qing-Long Lu, Vishal Mahajan, Yichao Lu, Jiezhang Li, Junjun Li, Yue-Jiao Gong, Florian Grötschla, Joël Mathys, Ye Wei, He Haitao, Hui Fang, Kevin Malm, Fei Tang, Michael Kopp 0001, David P. Kreil, Sepp Hochreiter",NeurIPS,2021,https://proceedings.mlr.press/v220/neun22a.html
Driving SMARTS Competition at NeurIPS 2022: Insights and Outcome.,"Amir Rasouli, Soheil Alizadeh, Iuliia Kotseruba, Yi Ma, Hebin Liang, Yuan Tian, Zhiyu Huang, Haochen Liu, Jingda Wu, Randy Goebel, Tianpei Yang, Matthew E. Taylor, Liam Paull, Xi Chen",NeurIPS,2021,https://proceedings.mlr.press/v220/rasouli22a.html
Special Section on &quot;DIMACS Implementation Challenge: Vehicle Routing&quot; and &quot;The EURO Meets NeurIPS 2022 Vehicle Routing Competition&quot;.,"Claudia Archetti, Eduardo Uchoa, Thibaut Vidal",Transp. Sci.,2024,https://doi.org/10.1287/trsc.2024.intro.v58.n4
Traffic4cast at NeurIPS 2022 - Predict Dynamics along Graph Edges from Sparse Node Data: Whole City Traffic and ETA from Stationary Vehicle Detectors.,"Moritz Neun, Christian Eichenberger, Henry Martin, Markus Spanring, Rahul Siripurapu, Daniel Springer, Leyan Deng, Chenwang Wu, Defu Lian, Min Zhou 0006, Martin Lumiste, Andrei Ilie, Xinhua Wu, Cheng Lyu, Qing-Long Lu, Vishal Mahajan, Yichao Lu, Jiezhang Li, Junjun Li, Yue-Jiao Gong, Florian Grötschla, Joël Mathys, Ye Wei, He Haitao, Hui Fang, Kevin Malm, Fei Tang, Michael Kopp 0001, David P. Kreil, Sepp Hochreiter",CoRR,2023,https://doi.org/10.48550/arXiv.2303.07758
The NeurIPS 2022 Neural MMO Challenge: A Massively Multiagent Competition with Specialization and Trade.,"Enhong Liu, Joseph Suarez, Chenhui You, Bo Wu, Bingcheng Chen, Jun Hu 0014, Jiaxin Chen, Xiaolong Zhu, Clare Zhu, Julian Togelius, Sharada P. Mohanty, Weijun Hong, Rui Du, Yibing Zhang, Qinwen Wang, Xinhang Li, Zheng Yuan, Xiang Li, Yuejia Huang, Kun Zhang, Hanhui Yang, Shiqi Tang, Phillip Isola",CoRR,2023,https://doi.org/10.48550/arXiv.2311.03707
NeurIPS’22 Cross-Domain MetaDL competition: Design and baseline results.,"Dustin Carrión-Ojeda, Hong Chen, Adrian El Baz, Sergio Escalera, Chaoyu Guan, Isabelle Guyon, Ihsan Ullah, Xin Wang 0019, Wenwu Zhu 0001",Meta-Knowledge Transfer @ ECML/PKDD,2022,https://proceedings.mlr.press/v191/carrion-ojeda22a.html
AI Ethics Statements: Analysis and Lessons Learnt from NeurIPS Broader Impact Statements.,"Carolyn Ashurst, Emmie Hine, Paul Sedille, Alexis Carlier",FAccT,2022,https://doi.org/10.1145/3531146.3533780
Identifying Heterogeneous Treatment Effects in Multiple Outcomes using Joint Confidence Intervals.,"Peniel N. Argaw, Elizabeth Healey, Isaac S. Kohane",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/argaw22a.html
Hyper-AdaC: Adaptive clustering-based hypergraph representation of whole slide images for survival analysis.,"Hakim Benkirane, Maria Vakalopoulou, Stergios Christodoulidis, Ingrid-Judith Garberis, Stefan Michiels, Paul-Henry Cournède",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/benkirane22a.html
SleepQA: A Health Coaching Dataset on Sleep for Extractive Question Answering.,"Iva Bojic, Qi Chwen Ong, Megh Thakkar, Esha Kamran, Irving Yu Le Shua, Jaime Rei Ern Pang, Jessica Chen, Vaaruni Nayak, Shafiq R. Joty, Josip Car",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/bojic22a.html
Meta-analysis of individualized treatment rules via sign-coherency.,"Jay Jojo Cheng, Jared D. Huling, Guanhua Chen",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/cheng22a.html
Differentiable programming for functional connectomics.,"Rastko Ciric, Armin W. Thomas, Oscar Esteban, Russell A. Poldrack",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/ciric22a.html
A for-loop is all you need. For solving the inverse problem in the case of personalized tumor growth modeling.,"Ivan Ezhov, Marcel Rosier, Lucas Zimmer, Florian Kofler, Suprosanna Shit, Johannes C. Paetzold, Kevin Scibilia, Felix Steinbauer, Leon Mächler, Katharina Franitza, Tamaz Amiranashvili, Martin J. Menten, Marie Metz, Sailesh Conjeti, Benedikt Wiestler, Bjoern H. Menze",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/ezhov22a.html
Predicting attrition patterns from pediatric weight management programs.,"Hamed Fayyaz, Thao-Ly T. Phan, H. Timothy Bunnell, Rahmatollah Beheshti",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/fayyaz22a.html
mmVAE: multimorbidity clustering using Relaxed Bernoulli β-Variational Autoencoders.,"Charles Gadd, Krishnarajah Nirantharakumar, Christopher Yau",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/gadd22a.html
An Extensive Data Processing Pipeline for MIMIC-IV.,"Mehak Gupta, Brennan Gallamoza, Nicolas Cutrona, Pranjal Dhakal, Raphael Poulain, Rahmatollah Beheshti",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/gupta22a.html
An Empirical Study on Activity Recognition in Long Surgical Videos.,"Zhuohong He, Ali Mottaghi, Aidean Sharghi, Muhammad Abdullah Jamal, Omid Mohareri",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/he22a.html
Machine and Deep Learning Methods for Predicting Immune Checkpoint Blockade Response.,"Danliang Ho, Mehul Motani",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/ho22a.html
Distributionally Robust Survival Analysis: A Novel Fairness Loss Without Demographics.,"Shu Hu 0001, George H. Chen",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/hu22a.html
Imputation Strategies Under Clinical Presence: Impact on Algorithmic Fairness.,"Vincent Jeanselme, Maria De-Arteaga, Zhe Zhang, Jessica K. Barrett, Brian D. M. Tom",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/jeanselme22a.html
Feature Allocation Approach for Multimorbidity Trajectory Modelling.,"Woojung Kim, Paul A. Jenkins, Christopher Yau",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/kim22a.html
Predicting Treatment Adherence of Tuberculosis Patients at Scale.,"Mihir Kulkarni, Satvik Golechha, Rishi Raj, Jithin K. Sreedharan, Ankit Bhardwaj, Santanu Rathod, Bhavin Vadera, Jayakrishna Kurada, Sanjay Mattoo, Rajendra Joshi, Kirankumar Rade, Alpan Raval",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/kulkarni22a.html
OSLAT: Open Set Label Attention Transformer for Medical Entity Retrieval and Span Extraction.,"Raymond Li, Ilya Valmianski, Li Deng, Xavier Amatriain, Anitha Kannan",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/li22a.html
Towards Cross-Modal Causal Structure and Representation Learning.,"Haiyi Mao, Hongfu Liu 0001, Jason Xiaotian Dou, Panayiotis V. Benos",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/mao22a.html
Instability in clinical risk stratification models using deep learning.,"Daniel Lopez Martinez, Alex Yakubovich, Martin Seneviratne, Ádám D. Lelkes, Akshit Tyagi, Jonas Kemp, Ethan Steinberg, N. Lance Downing, Ron C. Li, Keith E. Morse, Nigam H. Shah, Ming-Jun Chen",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/lopez-martinez22a.html
Improving Radiology Report Generation Systems by Removing Hallucinated References to Non-existent Priors.,"Vignav Ramesh, Nathan Andrew Chi, Pranav Rajpurkar",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/ramesh22a.html
Analysing the effectiveness of a generative model for semi-supervised medical image segmentation.,"Margherita Rosnati, Fabio De Sousa Ribeiro, Miguel Monteiro, Daniel Coelho de Castro, Ben Glocker",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/rosnati22a.html
Extend and Explain: Interpreting Very Long Language Models.,"Joel Stremmel, Brian L. Hill, Jeffrey Hertzberg, Jaime Murillo, Llewelyn Allotey, Eran Halperin",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/stremmel22a.html
Deep Kernel Learning with Temporal Gaussian Processes for Clinical Variable Prediction in Alzheimer&apos;s Disease.,"Vasiliki Tassopoulou, Fanyang Yu, Christos Davatzikos",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/tassopoulou22a.html
Automated LOINC Standardization Using Pre-trained Large Language Models.,"Tao Tu 0001, Eric Loreaux, Emma Chesley, Ádám D. Lelkes, Paul Gamble, Mathias Bellaiche, Martin Seneviratne, Ming-Jun Chen",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/tu22a.html
Neurodevelopmental Phenotype Prediction: A State-of-the-Art Deep Learning Model.,"Dániel Unyi, Bálint Gyires-Tóth",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/unyi22a.html
Improving Sepsis Prediction Model Generalization With Optimal Transport.,"Jie Wang 0049, Ronald Moore, Yao Xie 0002, Rishikesan Kamaleswaran",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/wang22a.html
Counterfactual and Factual Reasoning over Hypergraphs for Interpretable Clinical Predictions on EHR.,"Ran Xu 0002, Yue Yu, Chao Zhang 0014, Mohammed K. Ali, Joyce C. Ho, Carl Yang 0001",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/xu22a.html
A Path Towards Clinical Adaptation of Accelerated MRI.,"Michael S. Yao, Michael S. Hansen",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/yao22a.html
Adapting Pre-trained Vision Transformers from 2D to 3D through Weight Inflation Improves Medical Image Segmentation.,"Yuhui Zhang, Shih-Cheng Huang, Zhengping Zhou, Matthew P. Lungren, Serena Yeung",ML4H@NeurIPS,2022,https://proceedings.mlr.press/v193/zhang22a.html
Masked Autoencoders that Listen.,"Po-Yao Huang 0001, Hu Xu 0001, Juncheng Li 0001, Alexei Baevski, Michael Auli, Wojciech Galuba, Florian Metze, Christoph Feichtenhofer",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/b89d5e209990b19e33b418e14f323998-Abstract-Conference.html
Randomized Sketches for Clustering: Fast and Optimal Kernel $k$-Means.,"Rong Yin 0001, Yong Liu 0018, Weiping Wang 0005, Dan Meng",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/29ef811e72b2b97cf18dd5d866b0f472-Abstract-Conference.html
On Kernelized Multi-Armed Bandits with Constraints.,"Xingyu Zhou 0001, Bo Ji 0001",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/00295cede6e1600d344b5cd6d9fd4640-Abstract-Conference.html
Contact-aware Human Motion Forecasting.,"Wei Mao 0001, Miaomiao Liu 0001, Richard I. Hartley, Mathieu Salzmann",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/3018804d037cc101b73624f381bed0cb-Abstract-Conference.html
A Simple Decentralized Cross-Entropy Method.,"Zichen Zhang 0001, Jun Jin 0001, Martin Jägersand, Jun Luo 0009, Dale Schuurmans",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/ec9dc93250548578aa4569aa19acfd81-Abstract-Conference.html
Amplifying Membership Exposure via Data Poisoning.,"Yufei Chen 0001, Chao Shen 0001, Yun Shen, Cong Wang 0001, Yang Zhang 0016",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/c0f240bb986df54b38026398da1ae72a-Abstract-Conference.html
Pareto Set Learning for Expensive Multi-Objective Optimization.,"Xi Lin 0001, Zhiyuan Yang 0003, Xiaoyuan Zhang, Qingfu Zhang 0001",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/7a583691ccfcf8945ab714b677ccbf0b-Abstract-Conference.html
Sobolev Acceleration and Statistical Optimality for Learning Elliptic Equations via Gradient Descent.,"Yiping Lu 0001, José H. Blanchet, Lexing Ying",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/d6c53fe062716387ff0df73cc53de60c-Abstract-Conference.html
Honor of Kings Arena: an Environment for Generalization in Competitive Reinforcement Learning.,"Hua Wei 0001, Jingxiao Chen, Xiyang Ji, Hongyang Qin, Minwen Deng, Siqin Li, Liang Wang 0015, Weinan Zhang 0001, Yong Yu 0001, Liu Lin, Lanxiao Huang, Deheng Ye, Qiang Fu 0016, Wei Yang 0032",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/4dbb61cb68671edc4ca3712d70083b9f-Abstract-Datasets_and_Benchmarks.html
Handcrafted Backdoors in Deep Neural Networks.,"Sanghyun Hong 0001, Nicholas Carlini, Alexey Kurakin",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/3538a22cd3ceb8f009cc62b9e535c29f-Abstract-Conference.html
Transformer-based Working Memory for Multiagent Reinforcement Learning with Action Parsing.,"Yaodong Yang 0002, Guangyong Chen, Weixun Wang, Xiaotian Hao, Jianye Hao, Pheng-Ann Heng",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/e1cf57f1e104c6c05e31894c15a65e99-Abstract-Conference.html
Independence Testing for Bounded Degree Bayesian Networks.,"Arnab Bhattacharyya 0001, Clément L. Canonne, Joy Qiping Yang",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/611252d40f23c8b57a8bc9ffb577419b-Abstract-Conference.html
PAC Prediction Sets for Meta-Learning.,"Sangdon Park 0001, Edgar Dobriban, Insup Lee 0001, Osbert Bastani",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/f7bc3ee2dade037a4d2f9e85f4519370-Abstract-Conference.html
BLOX: Macro Neural Architecture Search Benchmark and Algorithms.,"Thomas Chau 0001, Lukasz Dudziak, Hongkai Wen 0001, Nicholas D. Lane, Mohamed S. Abdelfattah",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/c7589a96e8adfcf5a006c452b3758fd5-Abstract-Datasets_and_Benchmarks.html
Sample Efficiency Matters: A Benchmark for Practical Molecular Optimization.,"Wenhao Gao 0001, Tianfan Fu, Jimeng Sun 0001, Connor W. Coley",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/8644353f7d307baaf29bc1e56fe8e0ec-Abstract-Datasets_and_Benchmarks.html
GAUDI: A Neural Architect for Immersive 3D Scene Generation.,"Miguel Ángel Bautista 0001, Pengsheng Guo, Samira Abnar, Walter Talbott, Alexander Toshev, Zhuoyuan Chen, Laurent Dinh, Shuangfei Zhai, Hanlin Goh, Daniel Ulbricht, Afshin Dehghan, Joshua M. Susskind",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/a03037317560b8c5f2fb4b6466d4c439-Abstract-Conference.html
Diagonal State Spaces are as Effective as Structured State Spaces.,"Ankit Gupta 0001, Albert Gu, Jonathan Berant",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/9156b0f6dfa9bbd18c79cc459ef5d61c-Abstract-Conference.html
OrdinalCLIP: Learning Rank Prompts for Language-Guided Ordinal Regression.,"Wanhua Li 0001, Xiaoke Huang, Zheng Zhu, Yansong Tang, Xiu Li 0001, Jie Zhou 0001, Jiwen Lu",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/e55b33430e344a1ee23710415b1c9d87-Abstract-Conference.html
Amortized Mixing Coupling Processes for Clustering.,"Huafeng Liu 0001, Liping Jing",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/4c91cf13f8827a1b46656439e32ff74b-Abstract-Conference.html
A Unified Analysis of Federated Learning with Arbitrary Client Participation.,"Shiqiang Wang 0001, Mingyue Ji",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/79ba1b827d3fc58e129d1cbfc8ff69f2-Abstract-Conference.html
GriddlyJS: A Web IDE for Reinforcement Learning.,"Christopher Bamford 0001, Minqi Jiang, Mikayel Samvelyan, Tim Rocktäschel",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/611b896d447df43c898062358df4c114-Abstract-Datasets_and_Benchmarks.html
ConfounderGAN: Protecting Image Data Privacy with Causal Confounder.,"Qi Tian 0001, Kun Kuang, Kelu Jiang, Furui Liu, Zhihua Wang 0008, Fei Wu 0001",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/d346d91999074dd8d6073d4c3b13733b-Abstract-Conference.html
Linear Label Ranking with Bounded Noise.,"Dimitris Fotakis 0001, Alkis Kalavasis, Vasilis Kontonis, Christos Tzamos",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/64792f7bd5d400c9ac310c6fef97ef2d-Abstract-Conference.html
Discovered Policy Optimisation.,"Chris Lu 0001, Jakub Grudzien Kuba, Alistair Letcher, Luke Metz, Christian Schröder de Witt, Jakob N. Foerster",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/688c7a82e31653e7c256c6c29fd3b438-Abstract-Conference.html
Perfect Sampling from Pairwise Comparisons.,"Dimitris Fotakis 0001, Alkis Kalavasis, Christos Tzamos",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/a4628e9fbd3002a554923642f74d5d6b-Abstract-Conference.html
pyKT: A Python Library to Benchmark Deep Learning based Knowledge Tracing Models.,"Zitao Liu 0001, Qiongqiong Liu, Jiahao Chen 0006, Shuyan Huang, Jiliang Tang, Weiqi Luo 0002",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/75ca2b23d9794f02a92449af65a57556-Abstract-Datasets_and_Benchmarks.html
Posterior Collapse of a Linear Latent Variable Model.,"Zihao Wang 0001, Ziyin Liu",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/f419342f8afd483c781f69c2fabfe4f6-Abstract-Conference.html
A Universal Error Measure for Input Predictions Applied to Online Graph Problems.,"Giulia Bernardini 0001, Alexander Lindermayr, Alberto Marchetti-Spaccamela, Nicole Megow, Leen Stougie, Michelle Sweering",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/15212bd2265c4a3ab0dbc1b1982c1b69-Abstract-Conference.html
Random Rank: The One and Only Strategyproof and Proportionally Fair Randomized Facility Location Mechanism.,"Haris Aziz 0001, Alexander Lam, Mashbat Suzuki, Toby Walsh",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/bac4d92b3f6decfe47eab9a5893dd1f6-Abstract-Conference.html
"Benchopt: Reproducible, efficient and collaborative optimization benchmarks.","Thomas Moreau 0001, Mathurin Massias, Alexandre Gramfort, Pierre Ablin, Pierre-Antoine Bannier, Benjamin Charlier, Mathieu Dagréou, Tom Dupré la Tour, Ghislain Durif, Cássio F. Dantas, Quentin Klopfenstein, Johan Larsson 0002, En Lai, Tanguy Lefort, Benoît Malézieux, Badr Moufad, Binh T. Nguyen, Alain Rakotomamonjy, Zaccharie Ramzi, Joseph Salmon, Samuel Vaiter",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/a30769d9b62c9b94b72e21e0ca73f338-Abstract-Conference.html
Bridging Central and Local Differential Privacy in Data Acquisition Mechanisms.,"Alireza Fallah 0001, Ali Makhdoumi, Azarakhsh Malekian, Asuman E. Ozdaglar",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/878bbdf6227315995c207561211ddb53-Abstract-Conference.html
New Lower Bounds for Private Estimation and a Generalized Fingerprinting Lemma.,"Gautam Kamath 0001, Argyris Mouzakis, Vikrant Singhal",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/9a6b278218966499194491f55ccf8b75-Abstract-Conference.html
Finite-Time Last-Iterate Convergence for Learning in Multi-Player Games.,"Yang Cai 0001, Argyris Oikonomou, Weiqiang Zheng",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/db2d2001f63e83214b08948b459f69f0-Abstract-Conference.html
Augmenting Online Algorithms with $\varepsilon$-Accurate Predictions.,"Anupam Gupta 0001, Debmalya Panigrahi, Bernardo Subercaseaux, Kevin Sun 0001",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/0ea048312aa812b2711fe765a9e9ef05-Abstract-Conference.html
Don&apos;t Pour Cereal into Coffee: Differentiable Temporal Logic for Temporal Action Segmentation.,"Ziwei Xu 0001, Yogesh S. Rawat, Yongkang Wong, Mohan S. Kankanhalli, Mubarak Shah",NeurIPS,2022,http://papers.nips.cc/paper_files/paper/2022/hash/5f96a21345c138da929e99871fda138e-Abstract-Conference.html
