Title,Authors,Venue,Year,URL
Fairness and Stability in Complex Domains.,Julian Chingoma,IJCAI,2023,https://doi.org/10.24963/ijcai.2023/814
Deliberation as Evidence Disclosure: A Tale of Two Protocol Types.,"Julian Chingoma, Adrian Haret",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/288
Adversarial Contention Resolution Games.,"Giorgos Chionas, Bogdan S. Chlebus, Dariusz R. Kowalski, Piotr Krysta",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/289
Specifying and Testing k-Safety Properties for Machine-Learning Models.,"Maria Christakis, Hasan Ferit Eniser, Jörg Hoffmann 0001, Adish Singla, Valentin Wüstholz",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/528
SAMBA: A Generic Framework for Secure Federated Multi-Armed Bandits (Extended Abstract).,"Radu Ciucanu, Pascal Lafourcade 0001, Gaël Marcadet, Marta Soare",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/772
Anticipatory Fictitious Play.,"Alex Cloud, Albert Wang, Wesley Kerr",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/9
Measuring a Priori Voting Power in Liquid Democracy.,"Rachael Colley, Théo Delemazure, Hugo Gilbert",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/290
Measuring and Controlling Divisiveness in Rank Aggregation.,"Rachael Colley, Umberto Grandi, César A. Hidalgo 0001, Mariana Macedo, Carlos Navarrete",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/291
On Translations between ML Models for XAI Purposes.,"Alexis de Colnet, Pierre Marquis",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/352
Analyzing Intentional Behavior in Autonomous Agents under Uncertainty.,"Filip Cano Córdoba, Samuel Judson, Timos Antonopoulos, Katrine Bjørner, Nicholas Shoemaker, Scott J. Shapiro, Ruzica Piskac, Bettina Könighofer",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/42
Graph-based Polyphonic Multitrack Music Generation.,"Emanuele Cosenza, Andrea Valenti, Davide Bacciu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/643
Deep Multi-view Subspace Clustering with Anchor Graph.,"Chenhang Cui, Yazhou Ren 0001, Jingyu Pu, Xiaorong Pu, Lifang He 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/398
Automatic Verification for Soundness of Bounded QNP Abstractions for Generalized Planning.,"Zhenhe Cui, Weidu Kuang, Yongmei Liu 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/351
Inferring Private Valuations from Behavioral Data in Bilateral Sequential Bargaining.,"Lvye Cui, Haoran Yu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/292
On Optimal Strategies for Wordle and General Guessing Games.,"Michael Cunanan, Michael Thielscher",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/615
Neuro-Symbolic Learning of Answer Set Programs from Raw Data.,"Daniel Cunnington, Mark Law, Jorge Lobo 0001, Alessandra Russo",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/399
Differentiable Economics for Randomized Affine Maximizer Auctions.,"Michael J. Curry, Tuomas Sandholm, John P. Dickerson",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/293
Safe Multi-agent Learning via Trapping Regions.,"Aleksander Czechowski, Frans A. Oliehoek",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/10
Addressing Weak Decision Boundaries in Image Classification by Leveraging Web Search and Generative Models.,"Preetam Prabhu Srikar Dammu, Yunhe Feng, Chirag Shah 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/659
Limited Resource Allocation in a Non-Markovian World: The Case of Maternal and Child Healthcare.,"Panayiotis Danassis, Shresth Verma, Jackson A. Killian, Aparna Taneja, Milind Tambe",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/660
Deep Symbolic Learning: Discovering Symbols and Rules from Perceptions.,"Alessandro Daniele, Tommaso Campari, Sagar Malhotra, Luciano Serafini",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/400
Multi-Agent Intention Recognition and Progression.,"Michael Dann, Yuan Yao 0007, Natasha Alechina, Brian Logan 0001, Felipe Meneguzzi, John Thangarajah",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/11
DeepPSL: End-to-End Perception and Reasoning.,"Sridhar Dasaratha, Sai Akhil Puranam, Karmvir Singh Phogat, Sunil Reddy Tiyyagura, Nigel P. Duffy",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/401
Listening Style-Aware Dyadic Facial Motion Generation.,"Gourav Datta, Boshi Huang, Nitesh Sekhar, Vivek Yadav, Shih-Yao Lin 0001, Ayush Jaiswal, Prateek Singhal",STRL@IJCAI,2023,https://ceur-ws.org/Vol-3475/paper1.pdf
NeoMaPy: A Framework for Computing MAP Inference on Temporal Knowledge Graphs.,"Victor David, Raphaël Fournier-S&apos;niehotta, Nicolas Travers",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/831
Scalable Coupling of Deep Learning with Logical Reasoning.,"Marianne Defresne, Sophie Barbe, Thomas Schiex",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/402
Complexity of Efficient Outcomes in Binary-Action Polymatrix Games and Implications for Coordination Problems.,"Argyrios Deligkas, Eduard Eiben, Gregory Z. Gutin, Philip R. Neary, Anders Yeo",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/294
Minimizing Reachability Times on Temporal Graphs via Shifting Labels.,"Argyrios Deligkas, Eduard Eiben, George Skretas",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/592
Data-Driven Revision of Conditional Norms in Multi-Agent Systems (Extended Abstract).,"Davide Dell&apos;Anna, Natasha Alechina, Fabiano Dalpiaz, Mehdi Dastani, Brian Logan 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/773
Algorithmics of Egalitarian versus Equitable Sequences of Committees.,"Eva Michelle Deltl, Till Fluschnik, Robert Bredereck",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/295
Neuro-Symbolic Class Expression Learning.,"Caglar Demir, Axel-Cyrille Ngonga Ngomo",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/403
Learning Gaussian Mixture Representations for Tensor Time Series Forecasting.,"Jiewen Deng, Jinliang Deng, Renhe Jiang, Xuan Song 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/231
Bidirectional Dilation Transformer for Multispectral and Hyperspectral Image Fusion.,"Shangqi Deng, Liang-Jian Deng, Xiao Wu, Ran Ran, Rui Wen",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/404
Choose your Data Wisely: A Framework for Semantic Counterfactuals.,"Edmund Dervakos, Konstantinos Thomas, Giorgos Filandrianos, Giorgos Stamou",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/43
Machine Learning for Cutting Planes in Integer Programming: A Survey.,"Arnaud Deza, Elias B. Khalil",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/739
RZCR: Zero-shot Character Recognition via Radical-based Reasoning.,"Xiaolei Diao, Daqian Shi, Hao Tang, Qiang Shen 0005, Yanzeng Li, Lei Wu, Hao Xu 0012",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/73
Decoupling with Entropy-based Equalization for Semi-Supervised Semantic Segmentation.,"Chuanghao Ding, Jianrong Zhang, Henghui Ding, Hongwei Zhao, Zhihui Wang, Tengfei Xing, Runbo Hu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/74
Runtime Analyses of Multi-Objective Evolutionary Algorithms in the Presence of Noise.,"Matthieu Dinot, Benjamin Doerr, Ulysse Hennebelle, Sebastian Will",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/616
Online Certification of Preference-Based Fairness for Personalized Recommender Systems (Extended Abstract).,"Virginie Do, Sam Corbett-Davies, Jamal Atif, Nicolas Usunier",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/714
Diverse Approximations for Monotone Submodular Maximization Problems with a Matroid Constraint.,"Anh Viet Do, Mingyu Guo, Aneta Neumann, Frank Neumann 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/617
Parametrized Gradual Semantics Dealing with Varied Degrees of Compensation.,"Dragan Doder, Leila Amgoud, Srdjan Vesic",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/354
Understanding the Generalization Ability of Deep Learning Algorithms: A Kernelized Rényi&apos;s Entropy Perspective.,"Yuxin Dong, Tieliang Gong, Hong Chen 0004, Chen Li 0011",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/405
A Generalized Deep Markov Random Fields Framework for Fake News Detection.,"Yiqi Dong, Dongxiao He, Xiaobao Wang, Yawen Li 0001, Xiaowen Su, Di Jin 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/529
ICDA: Illumination-Coupled Domain Adaptation Framework for Unsupervised Nighttime Semantic Segmentation.,"Chenghao Dong, Xuejing Kang, Anlong Ming",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/75
DFVSR: Directional Frequency Video Super-Resolution via Asymmetric and Enhancement Alignment Network.,"Shuting Dong, Feng Lu, Zhe Wu 0006, Chun Yuan",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/76
Adaptive Path-Memory Network for Temporal Knowledge Graph Reasoning.,"Hao Dong 0010, Zhiyuan Ning, Pengyang Wang, Ziyue Qiao, Pengfei Wang 0008, Yuanchun Zhou, Yanjie Fu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/232
ActUp: Analyzing and Consolidating tSNE and UMAP.,"Andrew Draganov, Jakob Rødsgaard Jørgensen, Katrine Scheel, Davide Mottin, Ira Assent, Tyrus Berry, Çigdem Aslay",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/406
LION: Label Disambiguation for Semi-supervised Facial Expression Recognition with Progressive Negative Learning.,"Zhongjing Du, Xu Jiang, Peng Wang, Qizheng Zhou, Xi Wu 0004, Jiliu Zhou, Yan Wang 0015",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/78
Timestamp-Supervised Action Segmentation from the Perspective of Clustering.,"Dazhao Du, Enhan Li, Lingyu Si, Fanjiang Xu, Fuchun Sun 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/77
Efficient Object Search in Game Maps.,"Jinchun Du, Bojie Shen, Shizhe Zhao, Muhammad Aamir Cheema, Adel Nadjaran Toosi",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/618
Less Learn Shortcut: Analyzing and Mitigating Learning of Spurious Feature-Label Correlation.,"Yanrui Du, Jing Yan 0004, Yan Chen, Jing Liu 0022, Sendong Zhao, Qiaoqiao She, Hua Wu 0003, Haifeng Wang 0001, Bing Qin 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/560
Automatic Truss Design with Reinforcement Learning.,"Weihua Du, Jinglun Zhao, Chao Yu 0005, Xingcheng Yao, Zimeng Song, Siyang Wu, Ruifeng Luo, Zhiyuan Liu, Xianzhong Zhao, Yi Wu 0013",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/407
Improve Video Representation with Temporal Adversarial Augmentation.,"Jinhao Duan, Quanfu Fan, Hao Cheng, Xiaoshuang Shi, Kaidi Xu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/79
Constructing Decision Quivers.,"Egor Dudyrev, Sergei O. Kuznetsov, Amedeo Napoli",FCA4AI@IJCAI,2023,https://ceur-ws.org/Vol-3489/paper7.pdf
Group Fairness in Set Packing Problems.,"Sharmila Duppala, Juan Luque, John P. Dickerson, Aravind Srinivasan",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/44
Disentangling Societal Inequality from Model Biases: Gender Inequality in Divorce Court Proceedings.,"Sujan Dutta, Parth Srivastava, Vaishnavi Solunke, Swaprava Nath, Ashiqur R. KhudaBukhsh",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/661
Discrete Two Player All-Pay Auction with Complete Information.,"Marcin Dziubinski, Krzysztof Jahn",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/296
Learning Small Decision Trees with Large Domain.,"Eduard Eiben, Sebastian Ordyniak, Giacomo Paesani, Stefan Szeider",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/355
Explaining Answer-Set Programs with Abstract Constraint Atoms.,"Thomas Eiter, Tobias Geibinger",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/356
A Logic-based Approach to Contrastive Explainability for Neurosymbolic Visual Question Answering.,"Thomas Eiter, Tobias Geibinger, Nelson Higuera, Johannes Oetsch",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/408
Sources and Information Reliability Measures.,Quentin Elsaesser,IJCAI,2023,https://doi.org/10.24963/ijcai.2023/815
A Fast Algorithm for Consistency Checking Partially Ordered Time.,"Leif Eriksson, Victor Lagerkvist",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/212
Improved Algorithms for Allen&apos;s Interval Algebra by Dynamic Programming with Sublinear Partitioning.,"Leif Eriksson, Victor Lagerkvist",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/213
Sorting and Hypergraph Orientation under Uncertainty with Predictions.,"Thomas Erlebach, Murilo S. de Lima, Nicole Megow, Jens Schlöter",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/619
Incentivizing Recourse through Auditing in Strategic Classification.,"Andrew Estornell, Yatong Chen, Sanmay Das, Yang Liu 0018, Yevgeniy Vorobeychik",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/45
Rewiring What-to-Watch-Next Recommendations to Reduce Radicalization Pathways (Extended Abstract).,"Francesco Fabbri, Yanhao Wang 0001, Francesco Bonchi, Carlos Castillo 0001, Michael Mathioudakis",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/715
"Diversity, Agreement, and Polarization in Elections.","Piotr Faliszewski, Andrzej Kaczmarczyk 0001, Krzysztof Sornat, Stanislaw Szufa, Tomasz Was",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/299
"Participatory Budgeting: Data, Tools and Analysis.","Piotr Faliszewski, Jaroslaw Flis, Dominik Peters, Grzegorz Pierczynski, Piotr Skowron 0001, Dariusz Stolicki, Stanislaw Szufa, Nimrod Talmon",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/297
An Experimental Comparison of Multiwinner Voting Rules on Approval Elections.,"Piotr Faliszewski, Martin Lackner, Krzysztof Sornat, Stanislaw Szufa",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/298
Neural Capacitated Clustering.,"Jonas K. Falkner, Lars Schmidt-Thieme",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/410
Game-theoretic Mechanisms for Eliciting Accurate Information.,Boi Faltings,IJCAI,2023,https://doi.org/10.24963/ijcai.2023/740
Reconstruction-Aware Prior Distillation for Semi-supervised Point Cloud Completion.,"Zhaoxin Fan, Yulin He, Zhicheng Wang, Kejian Wu, Hongyan Liu 0002, Jun He 0008",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/81
Revenue Maximization Mechanisms for an Uninformed Mediator with Communication Abilities.,"Zhikang Fan 0001, Weiran Shen",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/300
RFENet: Towards Reciprocal Feature Evolution for Glass Segmentation.,"Ke Fan, Changan Wang, Yabiao Wang, Chengjie Wang, Ran Yi, Lizhuang Ma",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/80
Treewidth-Aware Complexity for Evaluating Epistemic Logic Programs.,"Jorge Fandinno, Markus Hecher",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/357
TDG4Crowd: Test Data Generation for Evaluation of Aggregation Algorithms in Crowdsourcing.,"Yili Fang, Chaojie Shen, Huamao Gu, Tao Han 0003, Xinyi Ding 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/333
Sub-Band Based Attention for Robust Polyp Segmentation.,"Xianyong Fang, Yuqing Shi, Qingqing Guo, Linbo Wang 0001, Zhengyi Liu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/82
Incorporating Unlikely Negative Cues for Distinctive Image Captioning.,"Zhengcong Fei, Junshi Huang",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/83
Controlling Neural Style Transfer with Deep Reinforcement Learning.,"Chengming Feng, Jing Hu 0009, Xin Wang 0045, Shu Hu 0001, Bin Zhu 0008, Xi Wu 0004, Hongtu Zhu, Siwei Lyu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/12
A Fast Adaptive Randomized PCA Algorithm.,"Xu Feng, Wenjian Yu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/411
KEST: Kernel Distance Based Efficient Self-Training for Improving Controllable Text Generation.,"Yuxi Feng, Xiaoyuan Yi, Laks V. S. Lakshmanan, Xing Xie 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/561
Quantitative Reasoning and Structural Complexity for Claim-Centric Argumentation.,"Johannes Klaus Fichte, Markus Hecher, Yasir Mahmood 0002, Arne Meier",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/358
Towards Symbiotic Creativity: A Methodological Approach to Compare Human and AI Robotic Dance Creations.,"Allegra De Filippo, Luca Giuliani, Eleonora Mancini, Andrea Borghesi, Paola Mello, Michela Milano",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/644
Sign Language-to-Text Dictionary with Lightweight Transformer Models.,"Jérôme Fink, Pierre Poitier, Maxime André 0001, Loup Meurice, Benoît Frénay, Anthony Cleve, Bruno Dumas, Laurence Meurant",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/662
An Ensemble Approach for Automated Theorem Proving Based on Efficient Name Invariant Graph Neural Representations.,"Achille Fokoue, Ibrahim Abdelaziz, Maxwell Crouse, Shajith Ikbal, Akihiro Kishimoto, Guilherme Lima, Ndivhuwo Makondo, Radu Marinescu 0002",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/359
Reverse Engineering of Temporal Queries Mediated by LTL Ontologies.,"Marie Fortin, Boris Konev, Vladislav Ryzhikov, Yury Savateev, Frank Wolter, Michael Zakharyaschev",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/360
Core Challenges in Embodied Vision-Language Planning (Extended Abstract).,"Jonathan Francis, Nariaki Kitamura, Felix Labelle, Xiaopeng Lu, Ingrid Navarro, Jean Oh",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/775
BPNet: Bézier Primitive Segmentation on 3D Point Clouds.,"Rao Fu, Cheng Wen, Qian Li, Xiao Xiao, Pierre Alliez",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/84
Learning in Multi-Memory Games Triggers Complex Dynamics Diverging from Nash Equilibrium.,"Yuma Fujimoto, Kaito Ariu, Kenshi Abe",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/14
Autonomous Exploration for Navigating in MDPs Using Blackbox RL Algorithms.,"Pratik Gajane, Peter Auer, Ronald Ortner",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/413
Self-Recover: Forecasting Block Maxima in Time Series from Predictors with Disparate Temporal Coverage Using Self-Supervised Learning.,"Asadullah Hill Galib, Andrew McDonald 0003, Pang-Ning Tan, Lifeng Luo",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/414
Contrastive Learning for Sign Language Recognition and Translation.,"Shiwei Gan, Yafeng Yin 0002, Zhiwei Jiang, Kang Xia, Lei Xie 0004, Sanglu Lu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/85
Open Anomalous Trajectory Recognition via Probabilistic Metric Learning.,"Qiang Gao 0003, Xiaohan Wang, Chaoran Liu, Goce Trajcevski, Li Huang 0002, Fan Zhou 0002",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/233
StockFormer: Learning Hybrid Trading Machines with Predictive Coding.,"Siyu Gao, Yunbo Wang, Xiaokang Yang",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/530
New Algorithms for the Fair and Efficient Allocation of Indivisible Chores.,"Jugal Garg, Aniket Murhekar, John Qin",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/302
Parameterized Local Search for Max c-Cut.,"Jaroslav Garvardt, Niels Grüttemeier, Christian Komusiewicz, Nils Morawietz",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/620
An Evolutionary Geospatial Regression Tree.,"Margot Geerts, Seppe vanden Broucke, Jochen De Weerdt",STRL@IJCAI,2023,https://ceur-ws.org/Vol-3475/paper4.pdf
Automating Rigid Origami Design.,"Jeremia Geiger, Karolis Martinkus, Oliver Richter, Roger Wattenhofer",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/645
Latent Inspector: An Interactive Tool for Probing Neural Network Behaviors Through Arbitrary Latent Activation.,"Daniel Geißler, Bo Zhou 0005, Paul Lukowicz",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/832
Disentanglement of Latent Representations via Causal Interventions.,"Gaël Gendron, Michael Witbrock, Gillian Dobbie",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/361
"A Survey on Dataset Distillation: Approaches, Applications and Future Directions.","Jiahui Geng, Zongxiong Chen, Yuandou Wang, Herbert Woisetschlaeger, Sonja Schimmler, Ruben Mayer, Zhiming Zhao, Chunming Rong",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/741
Knowledge Base Pattern Structures-Based Classification of Underground Forums: A Case Study.,Abdulrahim Ghazal,FCA4AI@IJCAI,2023,https://ceur-ws.org/Vol-3489/paper1.pdf
Safety Verification and Universal Invariants for Relational Action Bases.,"Silvio Ghilardi, Alessandro Gianola, Marco Montali, Andrey Rivkin",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/362
Interpretability and Fairness in Machine Learning: A Formal Methods Approach.,Bishwamittra Ghosh,IJCAI,2023,https://doi.org/10.24963/ijcai.2023/816
Modeling with Homophily Driven Heterogeneous Data in Gossip Learning.,"Abhirup Ghosh, Cecilia Mascolo",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/416
On the Compilability of Bounded Numeric Planning.,"Nicola Gigante, Enrico Scala",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/593
Creative Problem Solving in Artificially Intelligent Agents: A Survey and Framework (Extended Abstract).,"Evana Gizzi, Lakshmi Nair 0001, Sonia Chernova, Jivko Sinapov",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/777
Certified CNF Translations for Pseudo-Boolean Solving (Extended Abstract).,"Stephan Gocht, Ruben Martins, Jakob Nordström, Andy Oertel",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/716
"A Survey on Intersectional Fairness in Machine Learning: Notions, Mitigation, and Challenges.","Usman Gohar, Lu Cheng 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/742
Adaptive Estimation Q-learning with Uncertainty and Familiarity.,"Xiaoyu Gong, Shuai Lü 0001, Jiayu Yu, Sheng Zhu, Zongze Li",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/417
Beyond Homophily: Robust Graph Anomaly Detection via Neural Sparsification.,"Zheng Gong 0001, Guifeng Wang, Ying Sun 0006, Qi Liu 0003, Yuting Ning, Hui Xiong 0001, Jingyu Peng",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/234
LISSNAS: Locality-based Iterative Search Space Shrinkage for Neural Architecture Search.,"Bhavna Gopal, Arjun Sridhar, Tunhou Zhang, Yiran Chen 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/86
Sampling Ex-Post Group-Fair Rankings.,"Sruthi Gorantla, Amit Deshpande, Anand Louis",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/46
Find Rhinos without Finding Rhinos: Active Learning with Multimodal Imagery of South African Rhino Habitats.,"Lucia Gordon, Nikhil Behari, Samuel Collier, Elizabeth Bondi-Kelly, Jackson A. Killian, Catherine Ressijac, Peter Boucher, Andrew Davies, Milind Tambe",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/663
New Bounds and Constraint Programming Models for the Weighted Vertex Coloring Problem.,"Olivier Goudet, Cyril Grelier, David Lesaint",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/214
Interactive Machine Learning Solutions for Acoustic Monitoring of Animal Wildlife in Biosphere Reserves.,"Thiago S. Gouvêa, Hannes Kath, Ilira Troshani, Bengt Lüers, Patricia P. Serafini, Ivan B. Campos, André S. Afonso, Sergio M. F. M. Leandro, Lourens Swanepoel, Nicholas Theron, Anthony M. Swemmer, Daniel Sonntag",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/711
Moral Planning Agents with LTL Values.,"Umberto Grandi, Emiliano Lorini, Timothy Parker",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/47
Regularisation for Efficient Softmax Parameter Generation in Low-Resource Text Classifiers.,"Daniel Grießhaber, Johannes Maucher, Ngoc Thang Vu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/562
FedPass: Privacy-Preserving Vertical Federated Deep Learning with Adaptive Obfuscation.,"Hanlin Gu, Jiahuan Luo, Yan Kang 0001, Lixin Fan, Qiang Yang 0001",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/418
Survey on Online Streaming Continual Learning.,"Nuwan Gunasekara, Bernhard Pfahringer, Heitor Murilo Gomes, Albert Bifet",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/743
Scalable Communication for Multi-Agent Reinforcement Learning via Transformer-Based Email Mechanism.,"Xudong Guo, Daming Shi 0003, Wenhui Fan",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/15
Geospatial Prediction Using Road Topology: A Graph-based Perspective.,"Yameng Guo, Seppe vanden Broucke",STRL@IJCAI,2023,https://ceur-ws.org/Vol-3475/paper3.pdf
Towards Robust Scene Text Image Super-resolution via Explicit Location Enhancement.,"Hang Guo, Tao Dai 0001, Guanghao Meng, Shu-Tao Xia",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/87
Globally Consistent Federated Graph Autoencoder for Non-IID Graphs.,"Kun Guo 0003, Yutong Fang, Qingqing Huang, Yuting Liang, Ziyao Zhang, Wenyu He, Liu Yang 0008, Kai Chen 0005, Ximeng Liu, Wenzhong Guo",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/419
Graph-based Molecular Representation Learning.,"Zhichun Guo, Kehan Guo, Bozhao Nan, Yijun Tian 0001, Roshni G. Iyer, Yihong Ma, Olaf Wiest, Xiangliang Zhang 0001, Wei Wang 0010, Chuxu Zhang, Nitesh V. Chawla",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/744
First-Choice Maximality Meets Ex-ante and Ex-post Fairness.,"Xiaoxi Guo, Sujoy Sikdar, Lirong Xia, Yongzhi Cao, Hanpin Wang",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/303
Joint-MAE: 2D-3D Joint Masked Autoencoders for 3D Point Cloud Pre-training.,"Ziyu Guo, Renrui Zhang, Longtian Qiu, Xianzhi Li, Pheng-Ann Heng",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/88
Finite Entailment of UCRPQs over ALC Ontologies (Extended Abstract).,"Víctor Gutiérrez-Basulto, Albert Gutowski, Yazmín Ibáñez-García, Filip Murlak",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/717
Generalization Guarantees of Self-Training of Halfspaces under Label Noise Corruption.,"Lies Hadjadj, Massih-Reza Amini, Sana Louhichi",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/420
Pseudo-Labeling Enhanced by Privileged Information and Its Application to In Situ Sequencing Images.,"Marzieh Haghighi, Mario C. Cruz, Erin Weisbart, Beth A. Cimini, Avtar Singh, Julia Bauman, Maria E. Lozada, Sanam L. Kavari, James T. Neal, Paul C. Blainey, Anne E. Carpenter, Shantanu Singh",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/531
On the Complexity of Counterfactual Reasoning.,"Yunqiu Han, Yizuo Chen, Adnan Darwiche",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/630
SS-BSN: Attentive Blind-Spot Network for Self-Supervised Denoising with Nonlocal Self-Similarity.,"Young-Joo Han, Ha-Jin Yu",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/89
