Title,Authors,Venue,Year,URL
A Survey on Representation Learning for User Modeling.,"Sheng Li 0001, Handong Zhao",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/695
Explanation Perspectives from the Cognitive Sciences - A Survey.,"Ramya Srinivasan 0002, Ajay Chander",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/670
Front-to-Front Heuristic Search for Satisficing Classical Planning.,"Ryo Kuroiwa 0002, Alex Fukunaga",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/567
Learning Interpretable Models in the Property Specification Language.,"Rajarshi Roy 0002, Dana Fisman, Daniel Neider",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/306
Enhancing Urban Flow Maps via Neural ODEs.,"Fan Zhou 0002, Liang Li, Ting Zhong, Goce Trajcevski, Kunpeng Zhang 0001, Jiahao Wang",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/180
JANE: Jointly Adversarial Network Embedding.,"Liang Yang 0002, Yuexue Wang, Junhua Gu, Chuan Wang 0002, Xiaochun Cao, Yuanfang Guo",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/192
A Unified Model for the Two-stage Offline-then-Online Resource Allocation.,"Yifan Xu 0002, Pan Xu 0001, Jianping Pan 0001, Jun Tao 0003",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/581
Trade the System Efficiency for the Income Equality of Drivers in Rideshare.,"Yifan Xu 0002, Pan Xu 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/580
Learning URI Selection Criteria to Improve the Crawling of Linked Open Data (Extended Abstract).,"Hai Huang 0003, Fabien Gandon",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/655
Multi-Scale Spatial-Temporal Integration Convolutional Tube for Human Action Recognition.,"Haoze Wu 0003, Jiawei Liu 0001, Xierong Zhu, Meng Wang 0001, Zheng-Jun Zha",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/105
Multi-View Joint Graph Representation Learning for Urban Region Embedding.,"Mingyang Zhang 0004, Tong Li 0013, Yong Li 0008, Pan Hui 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/611
Approximate Pareto Set for Fair and Efficient Allocation: Few Agent Types or Few Resource Types.,"Trung Thanh Nguyen 0004, Jörg Rothe",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/41
Metamorphic Testing and Certified Mitigation of Fairness Violations in NLP Models.,"Pingchuan Ma 0004, Shuai Wang 0011, Jin Liu",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/64
Self-paced Consensus Clustering with Bipartite Graph.,"Peng Zhou 0006, Liang Du 0003, Xuejun Li 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/295
Model-theoretic Characterizations of Existential Rule Languages.,"Heng Zhang 0006, Yan Zhang 0003, Guifei Jiang",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/269
Intention Progression under Uncertainty.,"Yuan Yao 0007, Natasha Alechina, Brian Logan 0001, John Thangarajah",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/2
Bridging the Gap between Training and Inference for Neural Machine Translation (Extended Abstract).,"Wen Zhang 0009, Yang Feng 0004, Qun Liu 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/667
GraphFlow: Exploiting Conversation Flow with Graph Neural Networks for Conversational Machine Comprehension.,"Yu Chen 0022, Lingfei Wu 0001, Mohammed J. Zaki",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/171
"SiamBOMB: A Real-time AI-based System for Home-cage Animal Tracking, Segmentation and Behavioral Analysis.","Xi Chen 0031, Hao Zhai, Danqian Liu, Weifu Li, Chaoyue Ding, Qiwei Xie, Hua Han 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/776
Modeling the Stock Relation with Graph Network for Overnight Stock Movement Prediction.,"Wei Li 0101, Ruihan Bao, Keiko Harimoto, Deli Chen, Jingjing Xu 0001, Qi Su 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/626
Learning and Solving Regular Decision Processes.,"Eden Abadi, Ronen I. Brafman",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/270
Pivot-based Maximal Biclique Enumeration.,"Aman Abidi, Rui Zhou 0001, Lu Chen 0008, Chengfei Liu",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/492
Boolean Games: Inferring Agents&apos; Goals Using Taxation Queries.,"Abhijin Adiga, Sarit Kraus, Oleg Maksimov, S. S. Ravi",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/220
Language Independent Sequence Labelling for Opinion Target Extraction (Extended Abstract).,"Rodrigo Agerri, German Rigau",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/717
PyDL8.5: a Library for Learning Optimal Decision Trees.,"Gaël Aglin, Siegfried Nijssen, Pierre Schaus",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/750
Forgetting Auxiliary Atoms in Forks (Extended Abstract).,"Felicidad Aguado, Pedro Cabalar, Jorge Fandinno, David Pearce 0001, Gilberto Pérez 0001, Concepción Vidal",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/696
An Algorithm for Multi-Attribute Diverse Matching.,"Saba Ahmadi, Faez Ahmed, John P. Dickerson, Mark D. Fuge, Samir Khuller",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/1
BitcoinHeist: Topological Data Analysis for Ransomware Prediction on the Bitcoin Blockchain.,"Cuneyt Gurcan Akcora, Yitao Li, Yulia R. Gel, Murat Kantarcioglu",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/612
An Online Learning Framework for Energy-Efficient Navigation of Electric Vehicles.,"Niklas Åkerblom, Yuxin Chen 0001, Morteza Haghir Chehreghani",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/284
Relation-Based Counterfactual Explanations for Bayesian Network Classifiers.,"Emanuele Albini, Antonio Rago 0001, Pietro Baroni, Francesca Toni",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/63
Story Fragment Stitching: The Case of the Story of Moses.,"Mohammed Aldawsari, Ehsaneddin Asgari, Mark A. Finlayson",AI4Narratives@IJCAI,2020,https://ceur-ws.org/Vol-2794/paper9.pdf
"Social Ranking Manipulability for the CP-Majority, Banzhaf and Lexicographic Excellence Solutions.","Tahar Allouche, Bruno Escoffier, Stefano Moretti 0001, Meltem Öztürk",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/3
Hierarchical Linear Disentanglement of Data-Driven Conceptual Spaces.,"Rana Alshaikh, Zied Bouraoui, Steven Schockaert",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/494
Maximum Nash Welfare and Other Stories About EFX.,"Georgios Amanatidis, Georgios Birmpas, Aris Filos-Ratsikas, Alexandros Hollender, Alexandros A. Voudouris",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/4
A Formal Approach for Cautious Reasoning in Answer Set Programming (Extended Abstract).,"Giovanni Amendola, Carmine Dodaro, Marco Maratea",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/652
Synthesizing strategies under expected and exceptional environment behaviors.,"Benjamin Aminof, Giuseppe De Giacomo, Alessio Lomuscio, Aniello Murano, Sasha Rubin",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/232
Xeggora: Exploiting Immune-to-Evidence Symmetries with Full Aggregation in Statistical Relational Models (Extended Abstract).,"Mohammad Mahdi Amirian, Saeed Shiry Ghidary",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/697
Biased Opinion Dynamics: When the Devil is in the Details.,"Aris Anagnostopoulos, Luca Becchetti, Emilio Cruciani, Francesco Pasquale, Sara Rizzo",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/8
Pitfalls of Learning a Reward Function Online.,"Stuart Armstrong, Jan Leike, Laurent Orseau, Shane Legg",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/221
A Comparison of Uncertainty Estimation Approaches in Deep Learning Components for Autonomous Vehicle Applications.,"Fabio Arnez, Huáscar Espinoza, Ansgar Radermacher, François Terrier",AISafety@IJCAI,2020,https://ceur-ws.org/Vol-2640/paper_24.pdf
Learning Neural-Symbolic Descriptive Planning Models via Cube-Space Priors: The Voyage Home (to STRIPS).,"Masataro Asai, Christian Muise",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/371
An Anomaly Detection and Explainability Framework using Convolutional Autoencoders for Data Storage Systems.,"Roy Assaf, Ioana Giurgiu, Jonas Pfefferle, Serge Monney, Haris Pozidis, Anika Schumann",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/752
Context Vectors Are Reflections of Word Vectors in Half the Dimensions (Extended Abstract).,"Zhenisbek Assylbekov, Rustem Takhanov",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/718
Steady-State Policy Synthesis in Multichain Markov Decision Processes.,"George K. Atia, Andre Beckus, Ismail Alkhouri, Alvaro Velasquez",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/563
Multi-Directional Heuristic Search.,"Dor Atzmon, Jiaoyang Li 0001, Ariel Felner, Eliran Nachmani, Shahaf S. Shperberg, Nathan R. Sturtevant, Sven Koenig",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/562
Generating Interpretable Poverty Maps using Object Detection in Satellite Images.,"Kumar Ayush, Burak Uzkent, Marshall Burke, David B. Lobell, Stefano Ermon",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/608
WEFE: The Word Embeddings Fairness Evaluation Framework.,"Pablo Badilla, Felipe Bravo-Marquez, Jorge Pérez 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/60
A Dataset Complexity Measure for Analogical Transfer.,Fadi Badra,IJCAI,2020,https://doi.org/10.24963/ijcai.2020/222
A Deep Reinforcement Learning Approach to Concurrent Bilateral Negotiation.,"Pallavi Bagga, Nicola Paoletti, Bedour Alrayes, Kostas Stathis",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/42
Survey on Feature Transformation Techniques for Data Streams.,"Maroua Bahri, Albert Bifet, Silviu Maniu, Heitor Murilo Gomes",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/668
Disentangled Variational Autoencoder based Multi-Label Classification with Covariance-Aware Multivariate Probit Model.,"Junwen Bai, Shufeng Kong, Carla P. Gomes",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/595
Disentangled Feature Learning Network for Vehicle Re-Identification.,"Yan Bai, Yihang Lou, Yongxing Dai, Jun Liu 0036, Ziqian Chen, Ling-Yu Duan",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/66
Infobox-to-text Generation with Tree-like Planning based Attention Network.,"Yang Bai, Ziran Li, Ning Ding 0002, Ying Shen 0001, Hai-Tao Zheng 0002",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/522
Efficient Algorithms for Learning Revenue-Maximizing Two-Part Tariffs.,"Maria-Florina Balcan, Siddharth Prasad, Tuomas Sandholm",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/47
Towards Safe and Reliable Robot Task Planning.,Snehasis Banerjee,AISafety@IJCAI,2020,https://ceur-ws.org/Vol-2640/paper_25.pdf
MuLaN: Multilingual Label propagatioN for Word Sense Disambiguation.,"Edoardo Barba, Luigi Procopio, Niccolò Campolungo, Tommaso Pasini, Roberto Navigli",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/531
Analogy Between Concepts (Extended Abstract).,"Nelly Barbot, Laurent Miclet, Henri Prade",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/698
MULTIPOLAR: Multi-Source Policy Aggregation for Transfer Reinforcement Learning between Diverse Environmental Dynamics.,"Mohammadamin Barekatain, Ryo Yonetani, Masashi Hamaya",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/430
Uniform Welfare Guarantees Under Identical Subadditive Valuations.,"Siddharth Barman, Ranjani G. Sundaram",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/7
Diversity of Solutions: An Exploration Through the Lens of Fixed-Parameter Tractability Theory.,"Julien Baste, Michael R. Fellows, Lars Jaffke, Tomás Masarík, Mateus de Oliveira Oliveira, Geevarghese Philip, Frances A. Rosamond",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/156
A Framework for Reasoning about Dynamic Axioms in Description Logics.,"Bartosz Bednarczyk, Stéphane Demri, Alessio Mansutti",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/233
All-Instances Oblivious Chase Termination is Undecidable for Single-Head Binary TGDs.,"Bartosz Bednarczyk, Robert Ferens, Piotr Ostropolski-Nalewaja",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/238
Predicting Strategic Behavior from Free Text (Extended Abstract).,"Omer Ben-Porat, Lital Kuchy, Sharon Hirsch, Guy Elad, Roi Reichart, Moshe Tennenholtz",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/699
Randomised Gaussian Process Upper Confidence Bound for Bayesian Optimisation.,"Julian Berk, Sunil Gupta 0001, Santu Rana, Svetha Venkatesh",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/316
On Irrelevant Literals in Pseudo-Boolean Constraint Learning.,"Daniel Le Berre, Pierre Marquis, Stefan Mengel, Romain Wallon",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/160
Learning Interpretable Representations with Informative Entanglements.,"Ege Beyazit, Doruk Tuncel, Xu Yuan 0001, Nian-Feng Tzeng, Xindong Wu 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/273
Evaluating and Aggregating Feature-based Model Explanations.,"Umang Bhatt, Adrian Weller, José M. F. Moura",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/417
Cause-Effect Association between Event Pairs in Event Datasets.,"Debarun Bhattacharjya, Tian Gao, Nicholas Mattei, Dharmashankar Subramanian",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/167
Order-Dependent Event Models for Agent Interactions.,"Debarun Bhattacharjya, Tian Gao, Dharmashankar Subramanian",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/274
State Variable Effects in Graphical Event Models.,"Debarun Bhattacharjya, Dharmashankar Subramanian, Tian Gao",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/592
Answering Counting Queries over DL-Lite Ontologies.,"Meghyn Bienvenu, Quentin Manière, Michaël Thomazo",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/223
Risk-Averse Trust Region Optimization for Reward-Volatility Reduction.,"Lorenzo Bisi, Luca Sabbioni, Edoardo Vittori, Matteo Papini, Marcello Restelli",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/632
Fine-Grained View on Bribery for Group Identification.,"Niclas Boehmer, Robert Bredereck, Dusan Knop, Junjie Luo 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/10
Stable Roommate Problem with Diversity Preferences.,"Niclas Boehmer, Edith Elkind",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/14
Rational Closure For All Description Logics (Extended Abstract).,Piero A. Bonatti,IJCAI,2020,https://doi.org/10.24963/ijcai.2020/700
Learning in the Wild with Incremental Skeptical Gaussian Processes.,"Andrea Bontempelli, Stefano Teso, Fausto Giunchiglia, Andrea Passerini",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/399
Online Revenue Maximization for Server Pricing.,"Shant Boodaghians, Federico Fusco, Stefano Leonardi 0001, Yishay Mansour, Ruta Mehta",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/568
Pattern-Based Music Generation with Wasserstein Autoencoders and PRC Descriptions.,"Valentijn Borghuis, Luca Angioloni, Lorenzo Brusci, Paolo Frasconi",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/751
Towards High-Level Intrinsic Exploration in Reinforcement Learning.,"Nicolas Bougie, Ryutaro Ichise",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/733
Provenance for the Description Logic ELHr.,"Camille Bourgaux, Ana Ozaki, Rafael Peñaloza, Livia Predoiu",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/258
Iterative-Deepening Conflict-Based Search.,"Eli Boyarski, Ariel Felner, Daniel Harabor, Peter J. Stuckey, Liron Cohen 0002, Jiaoyang Li 0001, Sven Koenig",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/565
Strategic Campaign Management in Apportionment Elections.,"Robert Bredereck, Piotr Faliszewski, Michal Furdyna, Andrzej Kaczmarczyk 0001, Martin Lackner",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/15
Maximizing the Spread of an Opinion in Few Steps: Opinion Diffusion in Non-Binary Networks.,"Robert Bredereck, Lilian Jacobs, Leon Kellerhals",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/225
Approximate Weighted First-Order Model Counting: Exploiting Fast Approximate Model Counters and Symmetry.,"Timothy van Bremen, Ondrej Kuzelka",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/587
Neural Representation and Learning of Hierarchical 2-additive Choquet Integrals.,"Roman Bresson, Johanne Cohen, Eyke Hüllermeier, Christophe Labreuche, Michèle Sebag",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/275
Unsatisfiability Proofs for Weight 16 Codewords in Lam&apos;s Problem.,"Curtis Bright, Kevin K. H. Cheung, Brett Stevens, Ilias S. Kotsireas, Vijay Ganesh 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/203
A 3D Convolutional Approach to Spectral Object Segmentation in Space and Time.,"Elena Burceanu, Marius Leordeanu",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/69
Multi-Robot Adversarial Patrolling Strategies via Lattice Paths.,"Jan Bürmann, Jie Zhang 0008",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/582
On the Splitting Property for Epistemic Logic Programs (Extended Abstract).,"Pedro Cabalar, Jorge Fandinno, Luis Fariñas del Cerro",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/653
Vector Autoregressive Weighting Reversion Strategy for Online Portfolio Selection.,Xia Cai,IJCAI,2020,https://doi.org/10.24963/ijcai.2020/616
Exemplar Guided Neural Dialogue Generation.,"Hengyi Cai, Hongshen Chen, Yonghao Song, Xiaofang Zhao, Dawei Yin",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/498
Two-goal Local Search and Inference Rules for Minimum Dominating Set.,"Shaowei Cai 0001, Wenying Hou, Yiyuan Wang, Chuan Luo 0002, Qingwei Lin",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/204
Feature Augmented Memory with Global Attention Network for VideoQA.,"Jiayin Cai, Chun Yuan, Cheng Shi, Lei Li, Yangyang Cheng, Ying Shan",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/139
EViLBERT: Learning Task-Agnostic Multimodal Sense Embeddings.,"Agostina Calabrese, Michele Bevilacqua, Roberto Navigli",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/67
Counting Query Answers over a DL-Lite Knowledge Base.,"Diego Calvanese, Julien Corman, Davide Lanti, Simon Razniewski",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/230
Evaluating Approval-Based Multiwinner Voting in Terms of Robustness to Noise.,"Ioannis Caragiannis, Christos Kaklamanis, Nikos Karanikolas, George A. Krimpas",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/11
Verifiable RNN-Based Policies for POMDPs Under Temporal Logic Constraints.,"Steven Carr 0002, Nils Jansen 0001, Ufuk Topcu",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/570
Rewriting the Description Logic ALCHIQ to Disjunctive Existential Rules.,"David Carral, Markus Krötzsch",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/246
Switch-List Representations in a Knowledge Compilation Map.,"Ondrej Cepek, Milos Chromý",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/229
Automated Construction of Bounded-Loss Imperfect-Recall Abstractions in Extensive-Form Games (Extended Abstract).,"Jirí Cermák, Viliam Lisý, Branislav Bosanský",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/701
Dinkelbach-Type Algorithm for Computing Quantal Stackelberg Equilibrium.,"Jakub Cerný, Viliam Lisý, Branislav Bosanský, Bo An 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/35
The Emerging Landscape of Explainable Automated Planning &amp; Decision Making.,"Tathagata Chakraborti, Sarath Sreedharan, Subbarao Kambhampati",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/669
Fighting Wildfires under Uncertainty - A Sequential Resource Allocation Approach.,"Hau Chan, Long Tran-Thanh, Vignesh Viswanathan",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/596
Positive Unlabeled Learning with Class-prior Approximation.,"Shizhen Chang, Bo Du 0001, Liangpei Zhang 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/279
Embodied Multimodal Multitask Learning.,"Devendra Singh Chaplot, Lisa Lee, Ruslan Salakhutdinov, Devi Parikh, Dhruv Batra",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/338
Diagnosing Software Faults Using Multiverse Analysis.,"Prantik Chatterjee, Abhijit Chatterjee, José Campos 0001, Rui Abreu 0001, Subhajit Roy 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/226
Neural Tensor Model for Learning Multi-Aspect Factors in Recommender Systems.,"Huiyuan Chen, Jing Li 0002",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/339
