Title,Authors,Venue,Year,URL
"Proceedings of AI4Narratives - Workshop on Artificial Intelligence for Narratives in conjunction with the 29th International Joint Conference on Artificial Intelligence and the 17th Pacific Rim International Conference on Artificial Intelligence (IJCAI 2020), Yokohama, Japan, January 7th and 8th, 2021 (online event due to Covid-19 outbreak).","Alípio Mário Jorge, Ricardo Campos 0001, Adam Jatowt, Akiko Aizawa","['AI4Narratives@IJCAI', 'CEUR Workshop Proceedings']",2020,https://ceur-ws.org/Vol-2794
"Proceedings of the Workshop on Artificial Intelligence Safety 2020 co-located with the 29th International Joint Conference on Artificial Intelligence and the 17th Pacific Rim International Conference on Artificial Intelligence (IJCAI-PRICAI 2020), Yokohama, Japan, January, 2021.","Huáscar Espinoza, John A. McDermid, Xiaowei Huang 0001, Mauricio Castillo-Effen, Xin Cynthia Chen, José Hernández-Orallo, Seán Ó hÉigeartaigh, Richard Mallah","['AISafety@IJCAI', 'CEUR Workshop Proceedings']",2020,https://ceur-ws.org/Vol-2640
Computing Twin-width with SAT and Branch &amp; Bound.,"André Schidler, Stefan Szeider",IJCAI,2023,https://doi.org/10.24963/ijcai.2023/224
School Choice with Flexible Diversity Goals and Specialized Seats.,"Haris Aziz 0001, Zhaohong Sun 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/3
Budget-feasible Maximum Nash Social Welfare is Almost Envy-free.,"Xiaowei Wu 0001, Bo Li 0037, Jiarui Gan",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/65
Temporal Induced Self-Play for Stochastic Bayesian Games.,"Weizhe Chen 0001, Zihan Zhou 0002, Yi Wu 0013, Fei Fang 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/14
Non-I.I.D. Multi-Instance Learning for Predicting Instance and Bag Labels with Variational Auto-Encoder.,Weijia Zhang 0001,IJCAI,2021,https://doi.org/10.24963/ijcai.2021/465
Distributional Metareasoning for Heuristic Search.,Tianyi Gu 0001,IJCAI,2021,https://doi.org/10.24963/ijcai.2021/673
Anytime Multi-Agent Path Finding via Large Neighborhood Search.,"Jiaoyang Li 0001, Zhe Chen 0016, Daniel Harabor, Peter J. Stuckey, Sven Koenig",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/568
The Power of the Weisfeiler-Leman Algorithm for Machine Learning with Graphs.,"Christopher Morris 0001, Matthias Fey, Nils M. Kriege",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/618
Toward Optimal Solution for the Context-Attentive Bandit Problem.,"Djallel Bouneffouf 0001, Raphaël Féraud, Sohini Upadhyay, Irina Rish, Yasaman Khazaeni",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/481
Learning with Selective Forgetting.,"Takashi Shibata 0001, Go Irie, Daiki Ikami, Yu Mitsuzumi",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/137
Multi-version Tensor Completion for Time-delayed Spatio-temporal Data.,"Cheng Qian 0001, Nikos Kargas, Cao Xiao, Lucas Glass, Nicholas D. Sidiropoulos, Jimeng Sun 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/400
Discrete Multiple Kernel k-means.,"Rong Wang 0001, Jitao Lu, Yihang Lu, Feiping Nie 0001, Xuelong Li 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/428
Generalizing to Unseen Domains: A Survey on Domain Generalization.,"Jindong Wang 0001, Cuiling Lan, Chang Liu 0030, Yidong Ouyang, Tao Qin 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/628
Multimodal Transformer Networks for Pedestrian Trajectory Prediction.,"Ziyi Yin 0001, Ruijin Liu, Zhiliang Xiong, Zejian Yuan",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/174
Relaxed Core Stability in Fractional Hedonic Games.,"Angelo Fanelli 0001, Gianpiero Monaco, Luca Moscardelli",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/26
Fast Pareto Optimization for Subset Selection with Dynamic Cost Constraints.,"Chao Bian 0002, Chao Qian 0001, Frank Neumann 0001, Yang Yu 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/302
Fractional Matchings under Preferences: Stability and Optimality.,"Jiehua Chen 0001, Sanjukta Roy 0001, Manuel Sorge",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/13
Stochastic Probing with Increasing Precision.,"Martin Hoefer 0001, Kevin Schewior, Daniel Schmand",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/560
Participatory Budgeting with Project Groups.,"Pallavi Jain 0001, Krzysztof Sornat, Nimrod Talmon, Meirav Zehavi",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/39
Fair Pairwise Exchange among Groups.,"Zhaohong Sun 0001, Taiki Todo, Toby Walsh",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/59
Cooperation in Threshold Public Projects with Binary Actions.,"Yiling Chen 0001, Biaoshuai Tao, Fang-Yi Yu",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/15
New Algorithms for Japanese Residency Matching.,"Zhaohong Sun 0001, Taiki Todo, Makoto Yokoo",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/58
Model-based Multi-agent Policy Optimization with Adaptive Opponent-wise Rollouts.,"Weinan Zhang 0001, Xihuai Wang, Jian Shen 0003, Ming Zhou 0006",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/466
Boosting Offline Reinforcement Learning with Residual Generative Modeling.,"Hua Wei 0001, Deheng Ye, Zhao Liu, Hao Wu, Bo Yuan 0008, Qiang Fu 0016, Wei Yang 0032, Zhenhui Li",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/492
Fair and Efficient Resource Allocation with Partial Information.,"Daniel Halpern 0002, Nisarg Shah 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/32
Low Resolution Information Also Matters: Learning Multi-Resolution Representations for Person Re-Identification.,"Guoqing Zhang 0002, Yuhao Chen 0002, Weisi Lin, Arun Kumar Chandran, Xuan Jing",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/179
HifiFace: 3D Shape and Semantic Prior Guided High Fidelity Face Swapping.,"Yuhan Wang 0002, Xu Chen 0024, Junwei Zhu, Wenqing Chu, Ying Tai, Chengjie Wang, Jilin Li, Yongjian Wu 0001, Feiyue Huang, Rongrong Ji",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/157
Stochastic Shortest Path with Adversarially Changing Costs.,"Aviv Rosenberg 0002, Yishay Mansour",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/404
Causal Discovery with Multi-Domain LiNGAM for Latent Factors.,"Yan Zeng 0002, Shohei Shimizu, Ruichu Cai, Feng Xie 0002, Michio Yamamoto, Zhifeng Hao",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/289
Interpretable Compositional Convolutional Neural Networks.,"Wen Shen 0002, Zhihua Wei 0001, Shikun Huang, Binbin Zhang, Jiaqi Fan, Ping Zhao, Quanshi Zhang",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/409
Heterogeneous Graph Information Bottleneck.,"Liang Yang 0002, Fan Wu, Zichen Zheng, Bingxin Niu, Junhua Gu, Chuan Wang 0002, Xiaochun Cao, Yuanfang Guo",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/226
Hiding Numerical Vectors in Local Private and Shuffled Messages.,"Shaowei Wang 0003, Jin Li 0002, Yuqiu Qian, Jiachun Du, Wenqing Lin, Wei Yang 0011",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/510
Removing Foreground Occlusions in Light Field using Micro-lens Dynamic Filter.,"Shuo Zhang 0003, Zeqi Shen, Youfang Lin",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/180
Beyond the Spectrum: Detecting Deepfakes via Re-Synthesis.,"Yang He 0005, Ning Yu 0006, Margret Keuper, Mario Fritz",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/349
Decision Making with Differential Privacy under a Fairness Lens.,"Cuong Tran 0007, Ferdinando Fioretto, Pascal Van Hentenryck, Zhiyan Yao",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/78
Interpretable Minority Synthesis for Imbalanced Classification.,"Yi He 0007, Fudong Lin, Xu Yuan 0001, Nian-Feng Tzeng",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/350
Politeness for the Theory of Algebraic Datatypes (Extended Abstract).,"Ying Sheng 0007, Yoni Zohar, Christophe Ringeissen, Jane Lange, Pascal Fontaine, Clark W. Barrett",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/660
Graph Deformer Network.,"Wenting Zhao 0001, Yuan Fang, Zhen Cui 0001, Tong Zhang 0021, Jian Yang 0003",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/227
DA-GCN: A Domain-aware Attentive Graph Convolution Network for Shared-account Cross-domain Sequential Recommendation.,"Lei Guo 0008, Li Tang, Tong Chen 0005, Lei Zhu 0002, Quoc Viet Hung Nguyen, Hongzhi Yin",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/342
Micro-Expression Recognition Enhanced by Macro-Expression from Spatial-Temporal Domain.,"Bin Xia 0012, Shangfei Wang",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/164
Weakly-Supervised Spatio-Temporal Anomaly Detection in Surveillance Video.,"Jie Wu 0030, Wei Zhang 0197, Guanbin Li, Wenhao Wu, Xiao Tan 0001, Yingying Li, Errui Ding, Liang Lin",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/162
Residential Short-Term Load Forecasting via Meta Learning and Domain Augmentation.,"Di Wu 0044, Can Cui, Benoit Boulet",AI4KMES@IJCAI,2021,https://doi.org/10.1007/978-3-030-96592-1_14
GASP: Gated Attention for Saliency Prediction.,"Fares Abawi, Tom Weber, Stefan Wermter",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/81
Non-Redundant Link Keys in RDF Data: Preliminary Steps.,"Nacira Abbas, Alexandre Bazin, Jérôme David, Amedeo Napoli",FCA4AI@IJCAI,2021,https://ceur-ws.org/Vol-2972/paper12.pdf
The Surprising Power of Graph Neural Networks with Random Node Initialization.,"Ralph Abboud, Ismail Ilkan Ceylan, Martin Grohe, Thomas Lukasiewicz",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/291
Hierarchical Graph Traversal for Aggregate k Nearest Neighbors Search in Road Networks (Extended Abstract).,"Tenindra Abeywickrama, Muhammad Aamir Cheema, Sabine Storandt",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/640
Partition Function Estimation: A Quantitative Study.,"Durgesh Agrawal, Yash Pote, Kuldeep S. Meel",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/587
Likelihood-free Out-of-Distribution Detection with Invertible Generative Models.,"Amirhossein Ahmadian, Fredrik Lindsten",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/292
"Anomaly Mining - Past, Present and Future.",Leman Akoglu,IJCAI,2021,https://doi.org/10.24963/ijcai.2021/697
Simulation of Electron-Proton Scattering Events by a Feature-Augmented and Transformed Generative Adversarial Network (FAT-GAN).,"Yasir Alanazi, Nobuo Sato, Tianbo Liu 0004, Wally Melnitchouk, Pawel Ambrozewicz, Florian Hauenstein, Michelle P. Kuchera, Evan Pritchard, Michael Robertson, Ryan R. Strauss, Luisa Velasco, Yaohang Li",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/293
A Survey of Machine Learning-Based Physics Event Generation.,"Yasir Alanazi, Nobuo Sato, Pawel Ambrozewicz, Astrid N. Hiller Blin, Wally Melnitchouk, Marco Battaglieri, Tianbo Liu 0004, Yaohang Li",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/588
Defining the Semantics of Abstract Argumentation Frameworks through Logic Programs and Partial Stable Models (Extended Abstract).,"Gianvincenzo Alfano, Sergio Greco, Francesco Parisi, Irina Trubitsyna",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/641
Epistemic Defenses against Scientific and Empirical Adversarial AI Attacks.,"Nadisha-Marie Aliman, Leon Kester",AISafety@IJCAI,2021,https://ceur-ws.org/Vol-2916/paper_1.pdf
Efficient Black-Box Planning Using Macro-Actions with Focused Effects.,"Cameron Allen, Michael Katz 0001, Tim Klinger, George Konidaris 0001, Matthew Riemer, Gerald Tesauro",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/554
Distance Polymatrix Coordination Games.,"Alessandro Aloisio, Michele Flammini, Bojana Kodric, Cosimo Vinci",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/1
Deep Reinforcement Learning for Navigation in AAA Video Games.,"Eloi Alonso, Maxim Peter, David Goumard, Joshua Romoff",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/294
Best-Effort Synthesis: Doing Your Best Is Not Harder Than Giving Up.,"Benjamin Aminof, Giuseppe De Giacomo, Sasha Rubin",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/243
Conditional Self-Supervised Learning for Few-Shot Classification.,"Yuexuan An, Hui Xue 0002, Xingyu Zhao 0002, Lu Zhang",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/295
Greybox Algorithm Configuration.,Marie Anastacio,IJCAI,2021,https://doi.org/10.24963/ijcai.2021/669
Distortion in Social Choice Problems: The First 15 Years and Beyond.,"Elliot Anshelevich, Aris Filos-Ratsikas, Nisarg Shah 0001, Alexandros A. Voudouris",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/589
Reducing SAT to Max2SAT.,"Carlos Ansótegui, Jordi Levy",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/189
Interacting with Explanations through Critiquing.,"Diego Antognini, Claudiu Musat, Boi Faltings",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/72
Building Affordance Relations for Robotic Agents - A Review.,"Paola Ardón, Èric Pairet, Katrin S. Lohan, Subramanian Ramamoorthy, Ron P. A. Petrick",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/590
Diversity in Kemeny Rank Aggregation: A Parameterized Approach.,"Emmanuel Arrighi, Henning Fernau, Daniel Lokshtanov, Mateus de Oliveira Oliveira, Petra Wolf 0002",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/2
"DEHB: Evolutionary Hyberband for Scalable, Robust and Efficient Hyperparameter Optimization.","Noor H. Awad, Neeratyoy Mallik, Frank Hutter",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/296
Verifying Reinforcement Learning up to Infinity.,"Edoardo Bacci, Mirco Giacobbe, David Parker 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/297
A Neural Network Auction For Group Decision Making Over a Continuous Space.,"Yoram Bachrach, Ian Gemp, Marta Garnelo, János Kramár, Tom Eccles, Dan Rosenbaum, Thore Graepel",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/706
Robustly Learning Composable Options in Deep Reinforcement Learning.,"Akhil Bagaria, Jason K. Senthil, Matthew Slivinski, George Konidaris 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/298
Recent Advances in Adversarial Training for Adversarial Robustness.,"Tao Bai, Jinqi Luo, Jun Zhao 0007, Bihan Wen, Qian Wang 0002",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/591
UIBert: Learning Generic Multimodal Representations for UI Understanding.,"Chongyang Bai, Xiaoxue Zang, Ying Xu, Srinivas Sunkara, Abhinav Rastogi, Jindong Chen, Blaise Agüera y Arcas",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/235
A Game-Theoretic Account of Responsibility Allocation.,"Christel Baier, Florian Funke 0002, Rupak Majumdar",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/244
ME-MCTS: Online Generalization by Combining Multiple Value Estimators.,"Hendrik Baier, Michael Kaisers",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/555
Reconciling Rewards with Predictive State Representations.,"Andrea Baisero, Christopher Amato",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/299
PROPm Allocations of Indivisible Goods to Multiple Agents.,"Artem Baklanov, Pranav Garimidi, Vasilis Gkatzelis, Daniel Schoepflin 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/4
Learning Within an Instance for Designing High-Revenue Combinatorial Auctions.,"Maria-Florina Balcan, Siddharth Prasad, Tuomas Sandholm",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/5
Towards Robust Perception Using Topological Invariants.,"Romie Banerjee, Feng Liu, Pei Ke",AISafety@IJCAI,2021,https://ceur-ws.org/Vol-2916/paper_12.pdf
Socio-technical co-Design for Accountable Autonomous Software.,"Ayan Banerjee 0001, Imane Lamrani, Katina Michael, Diana M. Bowman, Sandeep K. S. Gupta",AISafety@IJCAI,2021,https://ceur-ws.org/Vol-2916/paper_22.pdf
"Exemplification Modeling: Can You Give Me an Example, Please?","Edoardo Barba, Luigi Procopio, Caterina Lacerra, Tommaso Pasini, Roberto Navigli",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/520
Optimal Algorithms for Range Searching over Multi-Armed Bandits.,"Siddharth Barman, Ramakrishnan Krishnamurthy, Saladi Rahul",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/300
Explaining Self-Supervised Image Representations with Visual Probing.,"Dominika Basaj, Witold Oleszkiewicz, Igor Sieradzki, Michal Górszczak, Barbara Rychalska, Tomasz Trzcinski, Bartosz Zielinski 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/82
Efficient Neural Network Verification via Layer-based Semidefinite Relaxations and Linear Cuts.,"Ben Batten, Panagiotis Kouvaros, Alessio Lomuscio, Yang Zheng 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/301
"On Cycles, Attackers and Supporters - A Contribution to The Investigation of Dynamics in Abstract Argumentation.","Ringo Baumann, Markus Ulbricht 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/245
Comparing Weak Admissibility Semantics to their Dung-style Counterparts (Extended Abstract).,"Ringo Baumann, Gerhard Brewka, Markus Ulbricht 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/642
Combining Fairness and Optimality when Selecting and Allocating Projects.,"Khaled Belahcène, Vincent Mousseau, Anaëlle Wilczynski",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/6
Reasoning About Agents That May Know Other Agents&apos; Strategies.,"Francesco Belardinelli, Sophia Knight, Alessio Lomuscio, Bastien Maubert, Aniello Murano, Sasha Rubin",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/246
A Rule Mining-based Advanced Persistent Threats Detection System.,"Sidahmed Benabderrahmane, Ghita Berrada, James Cheney, Petko Valtchev",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/494
Hardware-Aware Neural Architecture Search: Survey and Taxonomy.,"Hadjer Benmeziane, Kaoutar El Maghraoui, Hamza Ouarnoughi, Smaïl Niar, Martin Wistuba, Naigang Wang",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/592
Abstract Cores in Implicit Hitting Set MaxSat Solving (Extended Abstract).,"Jeremias Berg, Fahiem Bacchus, Alex Poole",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/643
Choice Logics and Their Computational Properties.,"Michael Bernreiter, Jan Maly 0001, Stefan Woltran",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/247
Recent Trends in Word Sense Disambiguation: A Survey.,"Michele Bevilacqua, Tommaso Pasini, Alessandro Raganato, Roberto Navigli",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/593
Cardinality Queries over DL-Lite Ontologies.,"Meghyn Bienvenu, Quentin Manière, Michaël Thomazo",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/248
Learn to Intervene: An Adaptive Learning Policy for Restless Bandits in Application to Preventive Healthcare.,"Arpita Biswas, Gaurav Aggarwal, Pradeep Varakantham, Milind Tambe",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/556
Generating Senses and RoLes: An End-to-End Model for Dependency- and Span-based Semantic Role Labeling.,"Rexhina Blloshmi, Simone Conia, Rocco Tripodi, Roberto Navigli",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/521
Winner Robustness via Swap- and Shift-Bribery: Parameterized Counting Complexity and Experiments.,"Niclas Boehmer, Robert Bredereck, Piotr Faliszewski, Rolf Niedermeier",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/8
Putting a Compass on the Map of Elections.,"Niclas Boehmer, Robert Bredereck, Piotr Faliszewski, Rolf Niedermeier, Stanislaw Szufa",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/9
Two Influence Maximization Games on Graphs Made Temporal.,"Niclas Boehmer, Vincent Froese, Julia Henkel, Yvonne Lasars, Rolf Niedermeier, Malte Renken",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/7
Multimodal Clustering with Evolutionary Algorithms.,"Mikhail Bogatyrev, Dmitry Orlov, Tatiana Shestaka",FCA4AI@IJCAI,2021,https://ceur-ws.org/Vol-2972/paper7.pdf
Improved CP-Based Lagrangian Relaxation Approach with an Application to the TSP.,"Raphaël Boudreault, Claude-Guy Quimper",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/190
"Robust Domain Adaptation: Representations, Weights and Inductive Bias (Extended Abstract).","Victor Bouvier, Philippe Very, Clément Chastagnol, Myriam Tami, Céline Hudelot",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/644
Budget-Constrained Coalition Strategies with Discounting.,"Lia Bozzone, Pavel Naumov",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/249
Web Interoperability for Ontology Development and Support with crowd 2.0.,"Germán Alejandro Braun, Giuliano Marinelli, Emiliano Rios Gavagnin, Laura Andrea Cecchi, Pablo R. Fillottrani",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/707
From Computational Social Choice to Digital Democracy.,Markus Brill,IJCAI,2021,https://doi.org/10.24963/ijcai.2021/698
Loyalty in Cardinal Hedonic Games.,"Martin Bullinger, Stefan Kober",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/10
Approximating the Shapley Value Using Stratified Empirical Bernstein Sampling.,"Mark Alexander Burgess, Archie C. Chapman",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/11
Data Overview by Means of Delta-Classes of Equivalence. The Case of the Titanic Dataset.,"Aleksey Buzmakov 0002, Sergei O. Kuznetsov, Tatiana Makhalova, Amedeo Napoli",FCA4AI@IJCAI,2021,https://ceur-ws.org/Vol-2972/paper2.pdf
Abductive Learning with Ground Knowledge Base.,"Le-Wen Cai, Wang-Zhou Dai, Yu-Xuan Huang, Yufeng Li 0008, Stephen H. Muggleton, Yuan Jiang 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/250
Themis: A Fair Evaluation Platform for Computer Vision Competitions.,"Zinuo Cai, Jianyong Yuan, Yang Hua 0001, Tao Song 0003, Hao Wang 0022, Zhengui Xue, Ningxin Hu, Jonathan Ding, Ruhui Ma, Mohammad Reza Haghighat, Haibing Guan",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/83
Towards Understanding the Spectral Bias of Deep Learning.,"Yuan Cao 0006, Zhiying Fang, Yue Wu, Ding-Xuan Zhou, Quanquan Gu",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/304
When Computational Representation Meets Neuroscience: A Survey on Brain Encoding and Decoding.,"Lu Cao, Dandan Huang, Yue Zhang 0004",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/594
Partial Multi-Label Optimal Margin Distribution Machine.,"Nan Cao 0002, Teng Zhang 0001, Hai Jin 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/303
Combinatorial Optimization and Reasoning with Graph Neural Networks.,"Quentin Cappart, Didier Chételat, Elias B. Khalil, Andrea Lodi 0001, Christopher Morris 0001, Petar Velickovic",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/595
Thompson Sampling for Bandits with Clustered Arms.,"Emil Carlsson, Devdatt P. Dubhashi, Fredrik D. Johansson",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/305
Reinforcement Learning for Sparse-Reward Object-Interaction Tasks in a First-person Simulated 3D Environment.,"Wilka Carvalho, Anthony Liang, Kimin Lee, Sungryull Sohn, Honglak Lee, Richard L. Lewis, Satinder Singh 0001",IJCAI,2021,https://doi.org/10.24963/ijcai.2021/306
