Title,Authors,Venue,Year,URL
Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning.,"Tongzhou Wang 0001, Antonio Torralba 0001, Phillip Isola, Amy Zhang 0001",ICML,2023,https://proceedings.mlr.press/v202/wang23al.html
Dimension-independent Certified Neural Network Watermarks via Mollifier Smoothing.,"Jiaxiang Ren 0001, Yang Zhou 0001, Jiayin Jin, Lingjuan Lyu, Da Yan 0001",ICML,2023,https://proceedings.mlr.press/v202/ren23c.html
Hyperbolic Representation Learning: Revisiting and Advancing.,"Menglin Yang 0001, Min Zhou 0006, Rex Ying, Yankai Chen 0001, Irwin King",ICML,2023,https://proceedings.mlr.press/v202/yang23u.html
Continuation Path Learning for Homotopy Optimization.,"Xi Lin 0001, Zhiyuan Yang 0003, Xiaoyuan Zhang, Qingfu Zhang 0001",ICML,2023,https://proceedings.mlr.press/v202/lin23n.html
Paging with Succinct Predictions.,"Antonios Antoniadis 0001, Joan Boyar, Marek Eliás 0001, Lene Monrad Favrholdt, Ruben Hoeksma, Kim S. Larsen, Adam Polak 0001, Bertrand Simon 0001",ICML,2023,https://proceedings.mlr.press/v202/antoniadis23a.html
Competitive Gradient Optimization.,"Abhijeet Vyas, Brian Bullins, Kamyar Azizzadenesheli",ICML,2023,https://proceedings.mlr.press/v202/vyas23a.html
FARE: Provably Fair Representation Learning with Practical Certificates.,"Nikola Jovanovic 0001, Mislav Balunovic, Dimitar Iliev Dimitrov, Martin T. Vechev",ICML,2023,https://proceedings.mlr.press/v202/jovanovic23a.html
Mixing Predictions for Online Metric Algorithms.,"Antonios Antoniadis 0001, Christian Coester, Marek Eliás 0001, Adam Polak 0001, Bertrand Simon 0001",ICML,2023,https://proceedings.mlr.press/v202/antoniadis23b.html
Tighter Bounds on the Expressivity of Transformer Encoders.,"David Chiang 0001, Peter Cholak, Anand Pillay",ICML,2023,https://proceedings.mlr.press/v202/chiang23a.html
Scaling Vision Transformers to 22 Billion Parameters.,"Mostafa Dehghani 0001, Josip Djolonga, Basil Mustafa, Piotr Padlewski, Jonathan Heek, Justin Gilmer, Andreas Peter Steiner, Mathilde Caron, Robert Geirhos, Ibrahim Alabdulmohsin, Rodolphe Jenatton, Lucas Beyer, Michael Tschannen, Anurag Arnab, Xiao Wang 0038, Carlos Riquelme Ruiz, Matthias Minderer, Joan Puigcerver, Utku Evci, Manoj Kumar, Sjoerd van Steenkiste, Gamaleldin Fathy Elsayed, Aravindh Mahendran, Fisher Yu 0001, Avital Oliver, Fantine Huot, Jasmijn Bastings, Mark Collier, Alexey A. Gritsenko, Vighnesh Birodkar, Cristina Nader Vasconcelos, Yi Tay, Thomas Mensink, Alexander Kolesnikov 0003, Filip Pavetic, Dustin Tran, Thomas Kipf, Mario Lucic, Xiaohua Zhai, Daniel Keysers, Jeremiah J. Harmsen, Neil Houlsby",ICML,2023,https://proceedings.mlr.press/v202/dehghani23a.html
WL meet VC.,"Christopher Morris 0001, Floris Geerts, Jan Tönshoff, Martin Grohe",ICML,2023,https://proceedings.mlr.press/v202/morris23a.html
State and parameter learning with PARIS particle Gibbs.,"Gabriel Cardoso 0001, Yazid Janati El Idrissi, Sylvain Le Corff, Eric Moulines, Jimmy Olsson",ICML,2023,https://proceedings.mlr.press/v202/cardoso23a.html
Rigid Body Flows for Sampling Molecular Crystal Structures.,"Jonas Köhler 0001, Michele Invernizzi, Pim de Haan, Frank Noé",ICML,2023,https://proceedings.mlr.press/v202/kohler23a.html
Differentially Private Sharpness-Aware Training.,"Jinseong Park 0001, Hoki Kim, Yujin Choi, Jaewook Lee 0001",ICML,2023,https://proceedings.mlr.press/v202/park23g.html
Are Equivariant Equilibrium Approximators Beneficial?,"Zhijian Duan 0001, Yunxuan Ma, Xiaotie Deng",ICML,2023,https://proceedings.mlr.press/v202/duan23d.html
Uncertain Evidence in Probabilistic Models and Stochastic Simulators.,"Andreas Munk 0001, Alexander Mead, Frank Wood",ICML,2023,https://proceedings.mlr.press/v202/munk23a.html
Generalized Implicit Follow-The-Regularized-Leader.,"Keyi Chen 0001, Francesco Orabona",ICML,2023,https://proceedings.mlr.press/v202/chen23t.html
On the Correctness of Automatic Differentiation for Neural Networks with Machine-Representable Parameters.,"Wonyeol Lee 0001, Sejun Park, Alex Aiken",ICML,2023,https://proceedings.mlr.press/v202/lee23p.html
Stratified Adversarial Robustness with Rejection.,"Jiefeng Chen 0001, Jayaram Raghuram, Jihye Choi, Xi Wu 0001, Yingyu Liang, Somesh Jha",ICML,2023,https://proceedings.mlr.press/v202/chen23w.html
IRNeXt: Rethinking Convolutional Network Design for Image Restoration.,"Yuning Cui 0001, Wenqi Ren, Sining Yang, Xiaochun Cao, Alois Knoll",ICML,2023,https://proceedings.mlr.press/v202/cui23d.html
A Statistical Perspective on Retrieval-Based Models.,"Soumya Basu 0001, Ankit Singh Rawat, Manzil Zaheer",ICML,2023,https://proceedings.mlr.press/v202/basu23a.html
Global optimality for Euclidean CCCP under Riemannian convexity.,"Melanie Weber 0001, Suvrit Sra",ICML,2023,https://proceedings.mlr.press/v202/weber23a.html
The Power of Preconditioning in Overparameterized Low-Rank Matrix Sensing.,"Xingyu Xu 0001, Yandi Shen, Yuejie Chi, Cong Ma",ICML,2023,https://proceedings.mlr.press/v202/xu23o.html
Transformed Distribution Matching for Missing Value Imputation.,"He Zhao 0001, Ke Sun 0001, Amir Dezfouli, Edwin V. Bonilla",ICML,2023,https://proceedings.mlr.press/v202/zhao23h.html
Sequential Strategic Screening.,"Lee Cohen 0001, Saeed Sharifi-Malvajerdi, Kevin Stangl, Ali Vakilian, Juba Ziani",ICML,2023,https://proceedings.mlr.press/v202/cohen23a.html
One-Shot Compression of Large Edge-Exchangeable Graphs using Bits-Back Coding.,"Daniel Severo 0001, James Townsend, Ashish J. Khisti, Alireza Makhzani",ICML,2023,https://proceedings.mlr.press/v202/severo23a.html
R-U-SURE? Uncertainty-Aware Code Suggestions By Maximizing Utility Across Random User Intents.,"Daniel D. Johnson 0001, Daniel Tarlow, Christian Walder",ICML,2023,https://proceedings.mlr.press/v202/johnson23a.html
What can online reinforcement learning with function approximation benefit from general coverage conditions?,"Fanghui Liu 0001, Luca Viano, Volkan Cevher",ICML,2023,https://proceedings.mlr.press/v202/liu23aj.html
Adversarial Cheap Talk.,"Chris Lu 0001, Timon Willi, Alistair Letcher, Jakob Nicolaus Foerster",ICML,2023,https://proceedings.mlr.press/v202/lu23h.html
On Pre-Training for Visuo-Motor Control: Revisiting a Learning-from-Scratch Baseline.,"Nicklas Hansen 0001, Zhecheng Yuan, Yanjie Ze, Tongzhou Mu, Aravind Rajeswaran, Hao Su 0001, Huazhe Xu, Xiaolong Wang 0004",ICML,2023,https://proceedings.mlr.press/v202/hansen23c.html
Doubly Optimal No-Regret Learning in Monotone Games.,"Yang Cai 0001, Weiqiang Zheng",ICML,2023,https://proceedings.mlr.press/v202/cai23g.html
"DP-Fast MH: Private, Fast, and Accurate Metropolis-Hastings for Large-Scale Bayesian Inference.","Wanrong Zhang 0001, Ruqi Zhang",ICML,2023,https://proceedings.mlr.press/v202/zhang23aw.html
Enforcing Hard Constraints with Soft Barriers: Safe Reinforcement Learning in Unknown Stochastic Environments.,"Yixuan Wang 0001, Simon Sinong Zhan, Ruochen Jiao, Zhilu Wang, Wanxin Jin, Zhuoran Yang, Zhaoran Wang 0001, Chao Huang 0015, Qi Zhu 0002",ICML,2023,https://proceedings.mlr.press/v202/wang23as.html
Sketching Meets Differential Privacy: Fast Algorithm for Dynamic Kronecker Projection Maintenance.,"Zhao Song 0002, Xin Yang 0019, Yuanyuan Yang 0005, Lichen Zhang 0003",ICML,2023,https://proceedings.mlr.press/v202/song23i.html
DualHSIC: HSIC-Bottleneck and Alignment for Continual Learning.,"Zifeng Wang 0002, Zheng Zhan 0001, Yifan Gong 0004, Yucai Shao, Stratis Ioannidis, Yanzhi Wang, Jennifer G. Dy",ICML,2023,https://proceedings.mlr.press/v202/wang23ar.html
Generalized-Smooth Nonconvex Optimization is As Efficient As Smooth Nonconvex Optimization.,"Ziyi Chen 0002, Yi Zhou 0017, Yingbin Liang, Zhaosong Lu",ICML,2023,https://proceedings.mlr.press/v202/chen23ar.html
GREAD: Graph Neural Reaction-Diffusion Networks.,"Jeongwhan Choi 0002, Seoyoung Hong 0001, Noseong Park, Sung-Bae Cho",ICML,2023,https://proceedings.mlr.press/v202/choi23a.html
Learning in POMDPs is Sample-Efficient with Hindsight Observability.,"Jonathan Lee 0002, Alekh Agarwal, Christoph Dann, Tong Zhang 0001",ICML,2023,https://proceedings.mlr.press/v202/lee23a.html
Multi-agent Online Scheduling: MMS Allocations for Indivisible Items.,"Shengwei Zhou 0002, Rufan Bai, Xiaowei Wu 0001",ICML,2023,https://proceedings.mlr.press/v202/zhou23a.html
Learning Neural Constitutive Laws from Motion Observations for Generalizable PDE Dynamics.,"Pingchuan Ma 0002, Peter Yichen Chen, Bolei Deng, Joshua B. Tenenbaum, Tao Du 0001, Chuang Gan, Wojciech Matusik",ICML,2023,https://proceedings.mlr.press/v202/ma23a.html
Weighted Flow Diffusion for Local Graph Clustering with Node Attributes: an Algorithm and Statistical Guarantees.,"Shenghao Yang 0002, Kimon Fountoulakis",ICML,2023,https://proceedings.mlr.press/v202/yang23d.html
Random Shuffle Transformer for Image Restoration.,"Jie Xiao 0002, Xueyang Fu, Man Zhou, Hongjian Liu, Zheng-Jun Zha",ICML,2023,https://proceedings.mlr.press/v202/xiao23a.html
Evolving Semantic Prototype Improves Generative Zero-Shot Learning.,"Shiming Chen 0002, Wenjin Hou, Ziming Hong, Xiaohan Ding, Yibing Song, Xinge You, Tongliang Liu, Kun Zhang 0001",ICML,2023,https://proceedings.mlr.press/v202/chen23l.html
Data Poisoning Attacks Against Multimodal Encoders.,"Ziqing Yang 0002, Xinlei He 0001, Zheng Li 0023, Michael Backes 0001, Mathias Humbert, Pascal Berrang, Yang Zhang 0016",ICML,2023,https://proceedings.mlr.press/v202/yang23f.html
Self-supervised Neural Factor Analysis for Disentangling Utterance-level Speech Representations.,"Weiwei Lin 0002, Chenhang He, Man-Wai Mak, Youzhi Tu",ICML,2023,https://proceedings.mlr.press/v202/lin23e.html
High-dimensional Location Estimation via Norm Concentration for Subgamma Vectors.,"Shivam Gupta 0002, Jasper C. H. Lee, Eric Price 0001",ICML,2023,https://proceedings.mlr.press/v202/gupta23a.html
Bi-directional Masks for Efficient N: M Sparse Training.,"Yuxin Zhang 0002, Yiting Luo, Mingbao Lin, Yunshan Zhong, Jingjing Xie, Fei Chao 0001, Rongrong Ji",ICML,2023,https://proceedings.mlr.press/v202/zhang23ae.html
Refined Regret for Adversarial MDPs with Linear Function Approximation.,"Yan Dai 0002, Haipeng Luo, Chen-Yu Wei, Julian Zimmert",ICML,2023,https://proceedings.mlr.press/v202/dai23b.html
Polarity Is All You Need to Learn and Transfer Faster.,"Qingyang Wang 0002, Michael Alan Powell, Eric W. Bridgeford, Ali Geisa, Joshua T. Vogelstein",ICML,2023,https://proceedings.mlr.press/v202/wang23ae.html
RLang: A Declarative Language for Describing Partial World Knowledge to Reinforcement Learning Agents.,"Rafael Rodríguez-Sánchez 0002, Benjamin Adin Spiegel, Jennifer Wang, Roma Patel, Stefanie Tellex, George Konidaris 0001",ICML,2023,https://proceedings.mlr.press/v202/rodriguez-sanchez23a.html
Coordinated Dynamic Bidding in Repeated Second-Price Auctions with Budgets.,"Yurong Chen 0002, Qian Wang 0025, Zhijian Duan 0001, Haoran Sun, Zhaohua Chen 0001, Xiang Yan, Xiaotie Deng",ICML,2023,https://proceedings.mlr.press/v202/chen23ac.html
Towards Omni-generalizable Neural Methods for Vehicle Routing Problems.,"Jianan Zhou 0002, Yaoxin Wu, Wen Song, Zhiguang Cao, Jie Zhang 0002",ICML,2023,https://proceedings.mlr.press/v202/zhou23o.html
Sketching for First Order Method: Efficient Algorithm for Low-Bandwidth Channel and Vulnerability.,"Zhao Song 0002, Yitan Wang, Zheng Yu, Lichen Zhang 0003",ICML,2023,https://proceedings.mlr.press/v202/song23h.html
Surrogate Model Extension (SME): A Fast and Accurate Weight Update Attack on Federated Learning.,"Junyi Zhu 0002, Ruicong Yao, Matthew B. Blaschko",ICML,2023,https://proceedings.mlr.press/v202/zhu23m.html
Local Optimization Achieves Global Optimality in Multi-Agent Reinforcement Learning.,"Yulai Zhao 0002, Zhuoran Yang, Zhaoran Wang 0001, Jason D. Lee",ICML,2023,https://proceedings.mlr.press/v202/zhao23j.html
A Nearly-Optimal Bound for Fast Regression with ℓ∞ Guarantee.,"Zhao Song 0002, Mingquan Ye, Junze Yin, Lichen Zhang 0003",ICML,2023,https://proceedings.mlr.press/v202/song23j.html
Contextual Combinatorial Bandits with Probabilistically Triggered Arms.,"Xutong Liu 0002, Jinhang Zuo, Siwei Wang 0002, John C. S. Lui, Mohammad Hajiesmaili, Adam Wierman, Wei Chen 0013",ICML,2023,https://proceedings.mlr.press/v202/liu23bf.html
Towards Constituting Mathematical Structures for Learning to Optimize.,"Jialin Liu 0003, Xiaohan Chen, Zhangyang Wang, Wotao Yin, HanQin Cai",ICML,2023,https://proceedings.mlr.press/v202/liu23e.html
Neural Collapse in Deep Linear Networks: From Balanced to Imbalanced Data.,"Hien Dang 0003, Tho Tran Huu, Stanley J. Osher, Hung Tran-The, Nhat Ho, Tan Minh Nguyen",ICML,2023,https://proceedings.mlr.press/v202/dang23b.html
On the Forward Invariance of Neural ODEs.,"Wei Xiao 0003, Tsun-Hsuan Wang, Ramin M. Hasani, Mathias Lechner, Yutong Ban, Chuang Gan, Daniela Rus",ICML,2023,https://proceedings.mlr.press/v202/xiao23d.html
Dropout Reduces Underfitting.,"Zhuang Liu 0003, Zhiqiu Xu, Joseph Jin, Zhiqiang Shen, Trevor Darrell",ICML,2023,https://proceedings.mlr.press/v202/liu23aq.html
Weighted Sampling without Replacement for Deep Top-k Classification.,"Dieqiao Feng, Yuanqi Du, Carla P. Gomes, Bart Selman",ICML,2023,https://proceedings.mlr.press/v202/feng23a.html
Variational Sparse Inverse Cholesky Approximation for Latent Gaussian Processes via Double Kullback-Leibler Minimization.,"Jian Cao 0004, Myeongjong Kang, Felix Jimenez, Huiyan Sang, Florian Tobias Schaefer, Matthias Katzfuss",ICML,2023,https://proceedings.mlr.press/v202/cao23b.html
The Price of Differential Privacy under Continual Observation.,"Palak Jain 0004, Sofya Raskhodnikova, Satchit Sivakumar, Adam D. Smith 0001",ICML,2023,https://proceedings.mlr.press/v202/jain23b.html
A Gromov-Wasserstein Geometric View of Spectrum-Preserving Graph Coarsening.,"Yifan Chen 0004, Rentian Yao, Yun Yang, Jie Chen",ICML,2023,https://proceedings.mlr.press/v202/chen23ak.html
Image generation with shortest path diffusion.,"Ayan Das 0005, Stathi Fotiadis, Anil Batra, Farhang Nabiei, Fengting Liao, Sattar Vakili, Da-Shan Shiu, Alberto Bernacchia",ICML,2023,https://proceedings.mlr.press/v202/das23a.html
PFNs4BO: In-Context Learning for Bayesian Optimization.,"Samuel Müller 0005, Matthias Feurer, Noah Hollmann, Frank Hutter",ICML,2023,https://proceedings.mlr.press/v202/muller23a.html
Prompting Large Language Model for Machine Translation: A Case Study.,"Biao Zhang 0006, Barry Haddow, Alexandra Birch",ICML,2023,https://proceedings.mlr.press/v202/zhang23m.html
Collaborative Causal Inference with Fair Incentives.,"Rui Qiao 0006, Xinyi Xu, Bryan Kian Hsiang Low",ICML,2023,https://proceedings.mlr.press/v202/qiao23a.html
Tilted Sparse Additive Models.,"Yingjie Wang 0007, Hong Chen 0004, Weifeng Liu 0001, Fengxiang He, Tieliang Gong, Youcheng Fu, Dacheng Tao",ICML,2023,https://proceedings.mlr.press/v202/wang23c.html
ODS: Test-Time Adaptation in the Presence of Open-World Data Shift.,"Zhi Zhou 0007, Lan-Zhe Guo, Lin-Han Jia, Dingchu Zhang, Yufeng Li 0008",ICML,2023,https://proceedings.mlr.press/v202/zhou23e.html
Towards Sustainable Learning: Coresets for Data-efficient Deep Learning.,"Yu Yang 0007, Hao Kang, Baharan Mirzasoleiman",ICML,2023,https://proceedings.mlr.press/v202/yang23g.html
Mitigating Spurious Correlations in Multi-modal Models during Fine-tuning.,"Yu Yang 0007, Besmira Nushi, Hamid Palangi, Baharan Mirzasoleiman",ICML,2023,https://proceedings.mlr.press/v202/yang23j.html
Rethinking Visual Reconstruction: Experience-Based Content Completion Guided by Visual Cues.,"Jiaxuan Chen 0007, Yu Qi, Gang Pan 0001",ICML,2023,https://proceedings.mlr.press/v202/chen23v.html
FlexGen: High-Throughput Generative Inference of Large Language Models with a Single GPU.,"Ying Sheng 0007, Lianmin Zheng, Binhang Yuan, Zhuohan Li 0001, Max Ryabinin, Beidi Chen, Percy Liang, Christopher Ré, Ion Stoica, Ce Zhang 0001",ICML,2023,https://proceedings.mlr.press/v202/sheng23a.html
Dink-Net: Neural Clustering on Large Graphs.,"Yue Liu 0008, Ke Liang 0006, Jun Xia 0001, Sihang Zhou 0001, Xihong Yang, Xinwang Liu 0002, Stan Z. Li",ICML,2023,https://proceedings.mlr.press/v202/liu23v.html
"From Perception to Programs: Regularize, Overparameterize, and Amortize.","Hao Tang 0008, Kevin Ellis",ICML,2023,https://proceedings.mlr.press/v202/tang23c.html
BLIP-2: Bootstrapping Language-Image Pre-training with Frozen Image Encoders and Large Language Models.,"Junnan Li 0001, Dongxu Li, Silvio Savarese, Steven C. H. Hoi",ICML,2023,https://proceedings.mlr.press/v202/li23q.html
Progressive Purification for Instance-Dependent Partial Label Learning.,"Ning Xu 0009, Biao Liu, Jiaqi Lv, Congyu Qiao, Xin Geng 0001",ICML,2023,https://proceedings.mlr.press/v202/xu23l.html
Contrastive Energy Prediction for Exact Energy-Guided Diffusion Sampling in Offline Reinforcement Learning.,"Cheng Lu 0011, Huayu Chen, Jianfei Chen 0001, Hang Su 0006, Chongxuan Li, Jun Zhu 0001",ICML,2023,https://proceedings.mlr.press/v202/lu23d.html
Tight Data Access Bounds for Private Top-k Selection.,"Hao Wu 0057, Olga Ohrimenko, Anthony Wirth",ICML,2023,https://proceedings.mlr.press/v202/wu23q.html
Beyond the Edge of Stability via Two-step Gradient Updates.,"Lei Chen 0062, Joan Bruna",ICML,2023,https://proceedings.mlr.press/v202/chen23b.html
Cooperative Open-ended Learning Framework for Zero-Shot Coordination.,"Yang Li 0116, Shao Zhang, Jichen Sun, Yali Du 0001, Ying Wen 0001, Xinbing Wang, Wei Pan 0004",ICML,2023,https://proceedings.mlr.press/v202/li23au.html
Data Structures for Density Estimation.,"Anders Aamand, Alexandr Andoni, Justin Y. Chen, Piotr Indyk, Shyam Narayanan, Sandeep Silwal",ICML,2023,https://proceedings.mlr.press/v202/aamand23a.html
ClusterFuG: Clustering Fully connected Graphs by Multicut.,"Ahmed Abbas, Paul Swoboda",ICML,2023,https://proceedings.mlr.press/v202/abbas23a.html
"Generalization on the Unseen, Logic Reasoning and Degree Curriculum.","Emmanuel Abbe, Samy Bengio, Aryo Lotfi, Kevin Rizk",ICML,2023,https://proceedings.mlr.press/v202/abbe23a.html
Toward Large Kernel Models.,"Amirhesam Abedsoltan, Mikhail Belkin, Parthe Pandit",ICML,2023,https://proceedings.mlr.press/v202/abedsoltan23a.html
Expertise Trees Resolve Knowledge Limitations in Collective Decision-Making.,"Axel Abels, Tom Lenaerts, Vito Trianni, Ann Nowé",ICML,2023,https://proceedings.mlr.press/v202/abels23a.html
Comparison of meta-learners for estimating multi-valued treatment heterogeneous effects.,"Naoufal Acharki, Ramiro Lugo, Antoine Bertoncello, Josselin Garnier",ICML,2023,https://proceedings.mlr.press/v202/acharki23a.html
BNN-DP: Robustness Certification of Bayesian Neural Networks via Dynamic Programming.,"Steven Adams, Andrea Patane, Morteza Lahijanian, Luca Laurenti",ICML,2023,https://proceedings.mlr.press/v202/adams23a.html
SAM operates far from home: eigenvalue regularization as a dynamical phenomenon.,"Atish Agarwala, Yann N. Dauphin",ICML,2023,https://proceedings.mlr.press/v202/agarwala23a.html
Second-order regression models exhibit progressive sharpening to the edge of stability.,"Atish Agarwala, Fabian Pedregosa, Jeffrey Pennington",ICML,2023,https://proceedings.mlr.press/v202/agarwala23b.html
Global optimality of Elman-type RNNs in the mean-field regime.,"Andrea Agazzi, Jianfeng Lu, Sayan Mukherjee 0001",ICML,2023,https://proceedings.mlr.press/v202/agazzi23a.html
SemSup-XC: Semantic Supervision for Zero and Few-shot Extreme Classification.,"Pranjal Aggarwal, Ameet Deshpande, Karthik R. Narasimhan",ICML,2023,https://proceedings.mlr.press/v202/aggarwal23a.html
Adaptive IMLE for Few-shot Pretraining-free Generative Modelling.,"Mehran Aghabozorgi, Shichong Peng, Ke Li 0011",ICML,2023,https://proceedings.mlr.press/v202/aghabozorgi23a.html
Scaling Laws for Generative Mixed-Modal Language Models.,"Armen Aghajanyan, Lili Yu, Alexis Conneau, Wei-Ning Hsu, Karen Hambardzumyan, Susan Zhang, Stephen Roller, Naman Goyal, Omer Levy, Luke Zettlemoyer",ICML,2023,https://proceedings.mlr.press/v202/aghajanyan23a.html
Hypothesis Transfer Learning with Surrogate Classification Losses: Generalization Bounds through Algorithmic Stability.,"Anass Aghbalou, Guillaume Staerman",ICML,2023,https://proceedings.mlr.press/v202/aghbalou23a.html
Constrained Causal Bayesian Optimization.,"Virginia Aglietti, Alan Malek, Ira Ktena, Silvia Chiappa",ICML,2023,https://proceedings.mlr.press/v202/aglietti23a.html
Explaining the effects of non-convergent MCMC in the training of Energy-Based Models.,"Elisabeth Agoritsas, Giovanni Catania, Aurélien Decelle, Beatriz Seoane",ICML,2023,https://proceedings.mlr.press/v202/agoritsas23a.html
Using Large Language Models to Simulate Multiple Humans and Replicate Human Subject Studies.,"Gati V. Aher, Rosa I. Arriaga, Adam Tauman Kalai",ICML,2023,https://proceedings.mlr.press/v202/aher23a.html
Interventional Causal Representation Learning.,"Kartik Ahuja, Divyat Mahajan, Yixin Wang, Yoshua Bengio",ICML,2023,https://proceedings.mlr.press/v202/ahuja23a.html
Sequential Underspecified Instrument Selection for Cause-Effect Estimation.,"Elisabeth Ailer, Jason S. Hartford, Niki Kilbertus",ICML,2023,https://proceedings.mlr.press/v202/ailer23a.html
Atari-5: Distilling the Arcade Learning Environment down to Five Games.,"Matthew Aitchison, Penny Sweetser, Marcus Hutter",ICML,2023,https://proceedings.mlr.press/v202/aitchison23a.html
Towards credible visual model interpretation with path attribution.,"Naveed Akhtar, Mohammad A. A. K. Jalwana",ICML,2023,https://proceedings.mlr.press/v202/akhtar23a.html
Convergence of First-Order Methods for Constrained Nonconvex Optimization with Dependent Data.,"Ahmet Alacaoglu, Hanbaek Lyu",ICML,2023,https://proceedings.mlr.press/v202/alacaoglu23a.html
Recasting Self-Attention with Holographic Reduced Representations.,"Mohammad Mahmudul Alam, Edward Raff, Stella Biderman, Tim Oates 0001, James Holt",ICML,2023,https://proceedings.mlr.press/v202/alam23a.html
The Saddle-Point Method in Differential Privacy.,"Wael Alghamdi, Juan Felipe Gómez, Shahab Asoodeh, Flávio P. Calmon, Oliver Kosut, Lalitha Sankar",ICML,2023,https://proceedings.mlr.press/v202/alghamdi23a.html
A Simple Zero-shot Prompt Weighting Technique to Improve Prompt Ensembling in Text-Image Models.,"James Urquhart Allingham, Jie Ren 0006, Michael W. Dusenberry, Xiuye Gu, Yin Cui, Dustin Tran, Jeremiah Zhe Liu, Balaji Lakshminarayanan",ICML,2023,https://proceedings.mlr.press/v202/allingham23a.html
On the Privacy-Robustness-Utility Trilemma in Distributed Learning.,"Youssef Allouah, Rachid Guerraoui, Nirupam Gupta, Rafael Pinot, John Stephan",ICML,2023,https://proceedings.mlr.press/v202/allouah23a.html
