Title,Authors,Venue,Year,URL
Ameliorating Vertically Bundled Electricity Price Prediction Exclusively from ICMLP Network.,"S. Anbazhagan, Bhuvaneswari Ramachandran",Int. J. Perform. Eng.,2021,https://doi.org/10.23940/ijpe.21.04.p4.364370
Accelerate CNNs from Three Dimensions: A Comprehensive Pruning Framework.,"Wenxiao Wang 0001, Minghao Chen 0001, Shuai Zhao 0006, Long Chen 0016, Jinming Hu, Haifeng Liu 0001, Deng Cai 0001, Xiaofei He 0001, Wei Liu 0005",ICML,2021,http://proceedings.mlr.press/v139/wang21e.html
Consensus Control for Decentralized Deep Learning.,"Lingjing Kong 0001, Tao Lin 0004, Anastasia Koloskova, Martin Jaggi, Sebastian U. Stich",ICML,2021,http://proceedings.mlr.press/v139/kong21a.html
Bayesian Structural Adaptation for Continual Learning.,"Abhishek Kumar 0001, Sunabha Chatterjee, Piyush Rai",ICML,2021,http://proceedings.mlr.press/v139/kumar21a.html
Consistent Nonparametric Methods for Network Assisted Covariate Estimation.,"Xueyu Mao 0001, Deepayan Chakrabarti, Purnamrita Sarkar",ICML,2021,http://proceedings.mlr.press/v139/mao21a.html
"Improved, Deterministic Smoothing for L1 Certified Robustness.","Alexander Levine 0001, Soheil Feizi",ICML,2021,http://proceedings.mlr.press/v139/levine21a.html
Explanations for Monotonic Classifiers.,"João Marques-Silva 0001, Thomas Gerspacher, Martin C. Cooper, Alexey Ignatiev, Nina Narodytska",ICML,2021,http://proceedings.mlr.press/v139/marques-silva21a.html
Diffusion Earth Mover&apos;s Distance and Distribution Embeddings.,"Alexander Tong 0001, Guillaume Huguet, Amine Natik, Kincaid MacDonald, Manik Kuchroo, Ronald R. Coifman, Guy Wolf, Smita Krishnaswamy",ICML,2021,http://proceedings.mlr.press/v139/tong21a.html
Adapting to Delays and Data in Adversarial Multi-Armed Bandits.,"András György 0001, Pooria Joulani",ICML,2021,http://proceedings.mlr.press/v139/gyorgy21a.html
PipeTransformer: Automated Elastic Pipelining for Distributed Training of Large-scale Models.,"Chaoyang He 0001, Shen Li, Mahdi Soltanolkotabi, Salman Avestimehr",ICML,2021,http://proceedings.mlr.press/v139/he21a.html
Regularized Submodular Maximization at Scale.,"Ehsan Kazemi 0001, Shervin Minaee, Moran Feldman, Amin Karbasi",ICML,2021,http://proceedings.mlr.press/v139/kazemi21a.html
GRAND: Graph Neural Diffusion.,"Ben Chamberlain 0001, James Rowbottom, Maria I. Gorinova 0001, Michael M. Bronstein, Stefan Webb, Emanuele Rossi",ICML,2021,http://proceedings.mlr.press/v139/chamberlain21a.html
Beyond log2(T) regret for decentralized bandits in matching markets.,"Soumya Basu 0001, Karthik Abinav Sankararaman, Abishek Sankararaman",ICML,2021,http://proceedings.mlr.press/v139/basu21a.html
Marginalized Stochastic Natural Gradients for Black-Box Variational Inference.,"Geng Ji 0001, Debora Sujono, Erik B. Sudderth",ICML,2021,http://proceedings.mlr.press/v139/ji21b.html
Whittle Networks: A Deep Likelihood Model for Time Series.,"Zhongjie Yu 0001, Fabrizio Ventola, Kristian Kersting",ICML,2021,http://proceedings.mlr.press/v139/yu21c.html
Distributed Nyström Kernel Learning with Communications.,"Rong Yin 0001, Yong Liu 0018, Weiping Wang 0005, Dan Meng",ICML,2021,http://proceedings.mlr.press/v139/yin21a.html
Online Unrelated Machine Load Balancing with Predictions Revisited.,"Shi Li 0001, Jiayi Xian",ICML,2021,http://proceedings.mlr.press/v139/li21w.html
When All We Need is a Piece of the Pie: A Generic Framework for Optimizing Two-way Partial AUC.,"Zhiyong Yang 0001, Qianqian Xu, Shilong Bao, Yuan He 0011, Xiaochun Cao, Qingming Huang",ICML,2021,http://proceedings.mlr.press/v139/yang21k.html
Active Slices for Sliced Stein Discrepancy.,"Wenbo Gong 0001, Kaibo Zhang, Yingzhen Li, José Miguel Hernández-Lobato",ICML,2021,http://proceedings.mlr.press/v139/gong21a.html
Uncertainty Weighted Actor-Critic for Offline Reinforcement Learning.,"Yue Wu 0001, Shuangfei Zhai, Nitish Srivastava, Joshua M. Susskind, Jian Zhang 0050, Ruslan Salakhutdinov, Hanlin Goh",ICML,2021,http://proceedings.mlr.press/v139/wu21i.html
Skew Orthogonal Convolutions.,"Sahil Singla 0002, Soheil Feizi",ICML,2021,http://proceedings.mlr.press/v139/singla21a.html
Meta-Learning Bidirectional Update Rules.,"Mark Sandler 0002, Max Vladymyrov, Andrey Zhmoginov, Nolan Miller, Tom Madams, Andrew Jackson 0004, Blaise Agüera y Arcas",ICML,2021,http://proceedings.mlr.press/v139/sandler21a.html
Adversarial Policy Learning in Two-player Competitive Games.,"Wenbo Guo 0002, Xian Wu, Sui Huang, Xinyu Xing",ICML,2021,http://proceedings.mlr.press/v139/guo21b.html
UniSpeech: Unified Speech Representation Learning with Labeled and Unlabeled Data.,"Chengyi Wang 0002, Yu Wu 0012, Yao Qian, Ken&apos;ichi Kumatani, Shujie Liu 0001, Furu Wei, Michael Zeng 0001, Xuedong Huang 0001",ICML,2021,http://proceedings.mlr.press/v139/wang21y.html
Fast Sketching of Polynomial Kernels of Polynomial Degree.,"Zhao Song 0002, David P. Woodruff, Zheng Yu, Lichen Zhang 0003",ICML,2021,http://proceedings.mlr.press/v139/song21c.html
Oblivious Sketching-based Central Path Method for Linear Programming.,"Zhao Song 0002, Zheng Yu",ICML,2021,http://proceedings.mlr.press/v139/song21e.html
Multi-layered Network Exploration via Random Walks: From Offline Optimization to Online Learning.,"Xutong Liu 0002, Jinhang Zuo, Xiaowei Chen 0002, Wei Chen 0013, John C. S. Lui",ICML,2021,http://proceedings.mlr.press/v139/liu21ae.html
Large-Margin Contrastive Learning with Distance Polarization Regularizer.,"Shuo Chen 0003, Gang Niu 0001, Chen Gong 0002, Jun Li 0027, Jian Yang 0003, Masashi Sugiyama",ICML,2021,http://proceedings.mlr.press/v139/chen21n.html
Modularity in Reinforcement Learning via Algorithmic Independence in Credit Assignment.,"Michael Chang 0003, Sidhant Kaushik, Sergey Levine, Tom Griffiths 0001",ICML,2021,http://proceedings.mlr.press/v139/chang21b.html
CARTL: Cooperative Adversarially-Robust Transfer Learning.,"Dian Chen 0004, Hongxin Hu, Qian Wang 0002, Yinli Li, Cong Wang 0001, Chao Shen 0001, Qi Li 0002",ICML,2021,http://proceedings.mlr.press/v139/chen21k.html
OptiDICE: Offline Policy Optimization via Stationary Distribution Correction Estimation.,"Jongmin Lee 0004, Wonseok Jeon, Byung-Jun Lee 0001, Joelle Pineau, Kee-Eung Kim",ICML,2021,http://proceedings.mlr.press/v139/lee21f.html
Quasi-global Momentum: Accelerating Decentralized Deep Learning on Heterogeneous Data.,"Tao Lin 0004, Sai Praneeth Karimireddy, Sebastian U. Stich, Martin Jaggi",ICML,2021,http://proceedings.mlr.press/v139/lin21c.html
Reserve Price Optimization for First Price Auctions in Display Advertising.,"Zhe Feng 0004, Sébastien Lahaie, Jon Schneider, Jinchao Ye",ICML,2021,http://proceedings.mlr.press/v139/feng21b.html
Ditto: Fair and Robust Federated Learning Through Personalization.,"Tian Li 0005, Shengyuan Hu 0001, Ahmad Beirami, Virginia Smith",ICML,2021,http://proceedings.mlr.press/v139/li21h.html
Tightening the Dependence on Horizon in the Sample Complexity of Q-Learning.,"Gen Li 0005, Changxiao Cai, Yuxin Chen 0002, Yuantao Gu, Yuting Wei 0001, Yuejie Chi",ICML,2021,http://proceedings.mlr.press/v139/li21b.html
Theory of Spectral Method for Union of Subspaces-Based Random Geometry Graph.,"Gen Li 0005, Yuantao Gu",ICML,2021,http://proceedings.mlr.press/v139/li21f.html
Rethinking Rotated Object Detection with Gaussian Wasserstein Distance Loss.,"Xue Yang 0005, Junchi Yan, Qi Ming, Wentao Wang 0009, Xiaopeng Zhang 0008, Qi Tian 0001",ICML,2021,http://proceedings.mlr.press/v139/yang21l.html
Lottery Ticket Preserves Weight Correlation: Is It Desirable or Not?,"Ning Liu 0007, Geng Yuan, Zhengping Che, Xuan Shen, Xiaolong Ma, Qing Jin, Jian Ren 0005, Jian Tang 0008, Sijia Liu 0001, Yanzhi Wang",ICML,2021,http://proceedings.mlr.press/v139/liu21aa.html
On-Policy Deep Reinforcement Learning for the Average-Reward Criterion.,"Yiming Zhang 0010, Keith W. Ross",ICML,2021,http://proceedings.mlr.press/v139/zhang21q.html
Explainable Automated Graph Representation Learning with Hyperparameter Importance.,"Xin Wang 0019, Shuyi Fan, Kun Kuang, Wenwu Zhu 0001",ICML,2021,http://proceedings.mlr.press/v139/wang21f.html
Conjugate Energy-Based Models.,"Hao Wu 0020, Babak Esmaeili 0001, Michael L. Wick, Jean-Baptiste Tristan, Jan-Willem van de Meent",ICML,2021,http://proceedings.mlr.press/v139/wu21a.html
A New Representation of Successor Features for Transfer across Dissimilar Environments.,"Majid Abdolshah, Hung Le, Thommen George Karimpanal, Sunil Gupta 0001, Santu Rana, Svetha Venkatesh",ICML,2021,http://proceedings.mlr.press/v139/abdolshah21a.html
Massively Parallel and Asynchronous Tsetlin Machine Architecture Supporting Almost Constant-Time Scaling.,"Kuruge Darshana Abeyrathna, Bimal Bhattarai, Morten Goodwin, Saeed Rahimi Gorji, Ole-Christoffer Granmo, Lei Jiao 0001, Rupsa Saha, Rohan Kumar Yadav",ICML,2021,http://proceedings.mlr.press/v139/abeyrathna21a.html
Memory Efficient Online Meta Learning.,"Durmus Alp Emre Acar, Ruizhao Zhu, Venkatesh Saligrama",ICML,2021,http://proceedings.mlr.press/v139/acar21b.html
Debiasing Model Updates for Improving Personalized Federated Training.,"Durmus Alp Emre Acar, Yue Zhao, Ruizhao Zhu, Ramon Matas Navarro, Matthew Mattina, Paul N. Whatmough, Venkatesh Saligrama",ICML,2021,http://proceedings.mlr.press/v139/acar21a.html
Robust Testing and Estimation under Manipulation Attacks.,"Jayadev Acharya, Ziteng Sun, Huanyu Zhang",ICML,2021,http://proceedings.mlr.press/v139/acharya21a.html
GP-Tree: A Gaussian Process Classifier for Few-Shot Incremental Learning.,"Idan Achituve, Aviv Navon, Yochai Yemini, Gal Chechik, Ethan Fetaya",ICML,2021,http://proceedings.mlr.press/v139/achituve21a.html
f-Domain Adversarial Learning: Theory and Algorithms.,"David Acuna, Guojun Zhang, Marc T. Law, Sanja Fidler",ICML,2021,http://proceedings.mlr.press/v139/acuna21a.html
Towards Rigorous Interpretations: a Formalisation of Feature Attribution.,"Darius Afchar, Vincent Guigue, Romain Hennequin",ICML,2021,http://proceedings.mlr.press/v139/afchar21a.html
Acceleration via Fractal Learning Rate Schedules.,"Naman Agarwal, Surbhi Goel, Cyril Zhang",ICML,2021,http://proceedings.mlr.press/v139/agarwal21a.html
A Regret Minimization Approach to Iterative Learning Control.,"Naman Agarwal, Elad Hazan, Anirudha Majumdar, Karan Singh",ICML,2021,http://proceedings.mlr.press/v139/agarwal21b.html
Towards the Unification and Robustness of Perturbation and Gradient Based Explanations.,"Sushant Agarwal, Shahin Jabbari, Chirag Agarwal, Sohini Upadhyay, Steven Wu 0001, Himabindu Lakkaraju",ICML,2021,http://proceedings.mlr.press/v139/agarwal21c.html
Label Inference Attacks from Log-loss Scores.,"Abhinav Aggarwal, Shiva Prasad Kasiviswanathan, Zekun Xu, Oluwaseyi Feyisetan, Nathanael Teissier",ICML,2021,http://proceedings.mlr.press/v139/aggarwal21a.html
Deep Kernel Processes.,"Laurence Aitchison, Adam X. Yang, Sebastian W. Ober",ICML,2021,http://proceedings.mlr.press/v139/aitchison21a.html
How Does Loss Function Affect Generalization Performance of Deep Learning? Application to Human Age Estimation.,"Ali Akbari, Muhammad Awais 0001, Manijeh Bashar, Josef Kittler",ICML,2021,http://proceedings.mlr.press/v139/akbari21a.html
On Learnability via Gradient Method for Two-Layer ReLU Neural Networks in Teacher-Student Setting.,"Shunta Akiyama, Taiji Suzuki",ICML,2021,http://proceedings.mlr.press/v139/akiyama21a.html
Slot Machines: Discovering Winning Combinations of Random Weights in Neural Networks.,"Maxwell Mbabilla Aladago, Lorenzo Torresani",ICML,2021,http://proceedings.mlr.press/v139/aladago21a.html
A large-scale benchmark for few-shot program induction and synthesis.,"Ferran Alet, Javier Lopez-Contreras, James Koppel, Maxwell I. Nye, Armando Solar-Lezama, Tomás Lozano-Pérez, Leslie Pack Kaelbling, Joshua B. Tenenbaum",ICML,2021,http://proceedings.mlr.press/v139/alet21a.html
Robust Pure Exploration in Linear Bandits with Limited Budget.,"Ayya Alieva, Ashok Cutkosky, Abhimanyu Das",ICML,2021,http://proceedings.mlr.press/v139/alieva21a.html
Communication-Efficient Distributed Optimization with Quantized Preconditioners.,"Foivos Alimisis, Peter Davies, Dan Alistarh",ICML,2021,http://proceedings.mlr.press/v139/alimisis21a.html
Non-Exponentially Weighted Aggregation: Regret Bounds for Unbounded Loss Functions.,Pierre Alquier,ICML,2021,http://proceedings.mlr.press/v139/alquier21a.html
Dataset Dynamics via Gradient Flows in Probability Space.,"David Alvarez-Melis, Nicolò Fusi",ICML,2021,http://proceedings.mlr.press/v139/alvarez-melis21a.html
Submodular Maximization subject to a Knapsack Constraint: Combinatorial Algorithms with Near-optimal Adaptive Complexity.,"Georgios Amanatidis, Federico Fusco, Philip Lazos, Stefano Leonardi 0001, Alberto Marchetti-Spaccamela, Rebecca Reiffenhäuser",ICML,2021,http://proceedings.mlr.press/v139/amanatidis21a.html
Safe Reinforcement Learning with Linear Function Approximation.,"Sanae Amani, Christos Thrampoulidis, Lin Yang 0011",ICML,2021,http://proceedings.mlr.press/v139/amani21a.html
Automatic variational inference with cascading flows.,"Luca Ambrogioni, Gianluigi Silvestri, Marcel van Gerven",ICML,2021,http://proceedings.mlr.press/v139/ambrogioni21a.html
Sparse Bayesian Learning via Stepwise Regression.,"Sebastian E. Ament, Carla P. Gomes",ICML,2021,http://proceedings.mlr.press/v139/ament21a.html
Locally Persistent Exploration in Continuous Control Tasks with Sparse Rewards.,"Susan Amin, Maziar Gomrokchi, Hossein Aboutalebi, Harsh Satija, Doina Precup",ICML,2021,http://proceedings.mlr.press/v139/amin21a.html
Preferential Temporal Difference Learning.,"Nishanth V. Anand, Doina Precup",ICML,2021,http://proceedings.mlr.press/v139/anand21a.html
Unitary Branching Programs: Learnability and Lower Bounds.,"Fidel Ernesto Diaz Andino, Maria Kokkou, Mateus de Oliveira Oliveira, Farhad Vadiee",ICML,2021,http://proceedings.mlr.press/v139/andino21a.html
The Logical Options Framework.,"Brandon Araki, Xiao Li 0025, Kiran Vodrahalli, Jonathan A. DeCastro, Micah J. Fry, Daniela Rus",ICML,2021,http://proceedings.mlr.press/v139/araki21a.html
Annealed Flow Transport Monte Carlo.,"Michael Arbel, Alexander G. de G. Matthews, Arnaud Doucet",ICML,2021,http://proceedings.mlr.press/v139/arbel21a.html
Permutation Weighting.,"David Arbour, Drew Dimmery, Arjun Sondhi",ICML,2021,http://proceedings.mlr.press/v139/arbour21a.html
Analyzing the tree-layer structure of Deep Forests.,"Ludovic Arnould, Claire Boyer, Erwan Scornet",ICML,2021,http://proceedings.mlr.press/v139/arnould21a.html
Dropout: Explicit Forms and Capacity Control.,"Raman Arora, Peter L. Bartlett, Poorya Mianjy, Nathan Srebro",ICML,2021,http://proceedings.mlr.press/v139/arora21a.html
Tighter Bounds on the Log Marginal Likelihood of Gaussian Process Regression Using Conjugate Gradients.,"Artem Artemev, David R. Burt, Mark van der Wilk",ICML,2021,http://proceedings.mlr.press/v139/artemev21a.html
Deciding What to Learn: A Rate-Distortion Approach.,"Dilip Arumugam, Benjamin Van Roy",ICML,2021,http://proceedings.mlr.press/v139/arumugam21a.html
Private Adaptive Gradient Methods for Convex Optimization.,"Hilal Asi, John C. Duchi, Alireza Fallah 0001, Omid Javidbakht, Kunal Talwar",ICML,2021,http://proceedings.mlr.press/v139/asi21a.html
Private Stochastic Convex Optimization: Optimal Rates in L1 Geometry.,"Hilal Asi, Vitaly Feldman, Tomer Koren, Kunal Talwar",ICML,2021,http://proceedings.mlr.press/v139/asi21b.html
Combinatorial Blocking Bandits with Stochastic Delays.,"Alexia Atsidakou, Orestis Papadigenopoulos, Soumya Basu 0001, Constantine Caramanis, Sanjay Shakkottai",ICML,2021,http://proceedings.mlr.press/v139/atsidakou21a.html
Dichotomous Optimistic Search to Quantify Human Perception.,Julien Audiffren,ICML,2021,http://proceedings.mlr.press/v139/audiffren21a.html
Federated Learning under Arbitrary Communication Patterns.,"Dmitrii Avdiukhin, Shiva Prasad Kasiviswanathan",ICML,2021,http://proceedings.mlr.press/v139/avdiukhin21a.html
Asynchronous Distributed Learning : Adapting to Gradient Delays without Prior Knowledge.,"Rotem Zamir Aviv, Ido Hakimi, Assaf Schuster, Kfir Yehuda Levy",ICML,2021,http://proceedings.mlr.press/v139/aviv21a.html
Decomposable Submodular Function Minimization via Maximum Flow.,"Kyriakos Axiotis, Adam Karczmarz, Anish Mukherjee 0001, Piotr Sankowski, Adrian Vladu",ICML,2021,http://proceedings.mlr.press/v139/axiotis21a.html
Differentially Private Query Release Through Adaptive Projection.,"Sergül Aydöre, William Brown, Michael Kearns, Krishnaram Kenthapadi, Luca Melis, Aaron Roth 0001, Amaresh Ankit Siva",ICML,2021,http://proceedings.mlr.press/v139/aydore21a.html
On the Implicit Bias of Initialization Shape: Beyond Infinitesimal Mirror Descent.,"Shahar Azulay, Edward Moroshko, Mor Shpigel Nacson, Blake E. Woodworth, Nathan Srebro, Amir Globerson, Daniel Soudry",ICML,2021,http://proceedings.mlr.press/v139/azulay21a.html
On-Off Center-Surround Receptive Fields for Accurate and Robust Image Classification.,"Zahra Babaiee, Ramin M. Hasani, Mathias Lechner, Daniela Rus, Radu Grosu",ICML,2021,http://proceedings.mlr.press/v139/babaiee21a.html
"Uniform Convergence, Adversarial Spheres and a Simple Remedy.","Gregor Bachmann, Seyed-Mohsen Moosavi-Dezfooli, Thomas Hofmann",ICML,2021,http://proceedings.mlr.press/v139/bachmann21a.html
Faster Kernel Matrix Algebra via Density Estimation.,"Arturs Backurs, Piotr Indyk, Cameron Musco, Tal Wagner",ICML,2021,http://proceedings.mlr.press/v139/backurs21a.html
Robust Reinforcement Learning using Least Squares Policy Iteration with Provable Performance Guarantees.,"Kishan Panaganti Badrinath, Dileep Kalathil",ICML,2021,http://proceedings.mlr.press/v139/badrinath21a.html
Skill Discovery for Exploration and Planning using Deep Skill Graphs.,"Akhil Bagaria, Jason K. Senthil, George Konidaris 0001",ICML,2021,http://proceedings.mlr.press/v139/bagaria21a.html
Locally Adaptive Label Smoothing Improves Predictive Churn.,"Dara Bahri, Heinrich Jiang",ICML,2021,http://proceedings.mlr.press/v139/bahri21a.html
How Important is the Train-Validation Split in Meta-Learning?,"Yu Bai 0017, Minshuo Chen, Pan Zhou 0002, Tuo Zhao, Jason D. Lee, Sham M. Kakade, Huan Wang 0014, Caiming Xiong",ICML,2021,http://proceedings.mlr.press/v139/bai21a.html
Stabilizing Equilibrium Models by Jacobian Regularization.,"Shaojie Bai, Vladlen Koltun, J. Zico Kolter",ICML,2021,http://proceedings.mlr.press/v139/bai21b.html
Don&apos;t Just Blame Over-parametrization for Over-confidence: Theoretical Analysis of Calibration in Binary Classification.,"Yu Bai 0017, Song Mei, Huan Wang 0014, Caiming Xiong",ICML,2021,http://proceedings.mlr.press/v139/bai21c.html
Principled Exploration via Optimistic Bootstrapping and Backward Induction.,"Chenjia Bai, Lingxiao Wang 0003, Lei Han 0001, Jianye Hao, Animesh Garg, Peng Liu 0008, Zhaoran Wang 0001",ICML,2021,http://proceedings.mlr.press/v139/bai21d.html
GLSearch: Maximum Common Subgraph Detection via Learning to Search.,"Yunsheng Bai, Derek Xu, Yizhou Sun, Wei Wang 0010",ICML,2021,http://proceedings.mlr.press/v139/bai21e.html
Breaking the Limits of Message Passing Graph Neural Networks.,"Muhammet Balcilar, Pierre Héroux, Benoit Gaüzère, Pascal Vasseur, Sébastien Adam, Paul Honeine",ICML,2021,http://proceedings.mlr.press/v139/balcilar21a.html
Instance Specific Approximations for Submodular Maximization.,"Eric Balkanski, Sharon Qian, Yaron Singer",ICML,2021,http://proceedings.mlr.press/v139/balkanski21a.html
Augmented World Models Facilitate Zero-Shot Dynamics Generalization From a Single Offline Environment.,"Philip J. Ball, Cong Lu, Jack Parker-Holder, Stephen J. Roberts",ICML,2021,http://proceedings.mlr.press/v139/ball21a.html
Regularized Online Allocation Problems: Fairness and Beyond.,"Santiago R. Balseiro, Haihao Lu, Vahab S. Mirrokni",ICML,2021,http://proceedings.mlr.press/v139/balseiro21a.html
Variational (Gradient) Estimate of the Score Function in Energy-based Latent Variable Models.,"Fan Bao, Kun Xu 0004, Chongxuan Li, Lanqing Hong, Jun Zhu 0001, Bo Zhang 0010",ICML,2021,http://proceedings.mlr.press/v139/bao21b.html
Predict then Interpolate: A Simple Algorithm to Learn Stable Classifiers.,"Yujia Bao, Shiyu Chang, Regina Barzilay",ICML,2021,http://proceedings.mlr.press/v139/bao21a.html
Compositional Video Synthesis with Action Graphs.,"Amir Bar, Roei Herzig, Xiaolong Wang 0004, Anna Rohrbach, Gal Chechik, Trevor Darrell, Amir Globerson",ICML,2021,http://proceedings.mlr.press/v139/bar21a.html
Approximating a Distribution Using Weight Queries.,"Nadav Barak, Sivan Sabato",ICML,2021,http://proceedings.mlr.press/v139/barak21a.html
Graph Convolution for Semi-Supervised Classification: Improved Linear Separability and Out-of-Distribution Generalization.,"Aseem Baranwal, Kimon Fountoulakis, Aukosh Jagannath",ICML,2021,http://proceedings.mlr.press/v139/baranwal21a.html
Training Quantized Neural Networks to Global Optimality via Semidefinite Programming.,"Burak Bartan, Mert Pilanci",ICML,2021,http://proceedings.mlr.press/v139/bartan21a.html
Optimal Thompson Sampling strategies for support-aware CVaR bandits.,"Dorian Baudry, Romain Gautron, Emilie Kaufmann, Odalric Maillard",ICML,2021,http://proceedings.mlr.press/v139/baudry21a.html
On Limited-Memory Subsampling Strategies for Bandits.,"Dorian Baudry, Yoan Russac, Olivier Cappé",ICML,2021,http://proceedings.mlr.press/v139/baudry21b.html
Generalized Doubly Reparameterized Gradient Estimators.,"Matthias Bauer, Andriy Mnih",ICML,2021,http://proceedings.mlr.press/v139/bauer21a.html
Directional Graph Networks.,"Dominique Beaini, Saro Passaro, Vincent Létourneau, William L. Hamilton, Gabriele Corso, Pietro Lió",ICML,2021,http://proceedings.mlr.press/v139/beani21a.html
Grey-box Extraction of Natural Language Models.,"Santiago Zanella Béguelin, Shruti Tople, Andrew Paverd, Boris Köpf",ICML,2021,http://proceedings.mlr.press/v139/zanella-beguelin21a.html
Policy Analysis using Synthetic Controls in Continuous-Time.,"Alexis Bellot, Mihaela van der Schaar",ICML,2021,http://proceedings.mlr.press/v139/bellot21a.html
Loss Surface Simplexes for Mode Connecting Volumes and Fast Ensembling.,"Gregory W. Benton, Wesley J. Maddox, Sanae Lotfi, Andrew Gordon Wilson",ICML,2021,http://proceedings.mlr.press/v139/benton21a.html
TFix: Learning to Fix Coding Errors with a Text-to-Text Transformer.,"Berkay Berabi, Jingxuan He, Veselin Raychev, Martin T. Vechev",ICML,2021,http://proceedings.mlr.press/v139/berabi21a.html
Learning Queueing Policies for Organ Transplantation Allocation using Interpretable Counterfactual Survival Analysis.,"Jeroen Berrevoets, Ahmed M. Alaa, Zhaozhi Qian, James Jordon, Alexander E. S. Gimson, Mihaela van der Schaar",ICML,2021,http://proceedings.mlr.press/v139/berrevoets21a.html
Learning from Biased Data: A Semi-Parametric Approach.,"Patrice Bertail, Stéphan Clémençon, Yannick Guyonvarch, Nathan Noiry",ICML,2021,http://proceedings.mlr.press/v139/bertail21a.html
Is Space-Time Attention All You Need for Video Understanding?,"Gedas Bertasius, Heng Wang, Lorenzo Torresani",ICML,2021,http://proceedings.mlr.press/v139/bertasius21a.html
Confidence Scores Make Instance-dependent Label-noise Learning Possible.,"Antonin Berthon, Bo Han 0003, Gang Niu 0001, Tongliang Liu, Masashi Sugiyama",ICML,2021,http://proceedings.mlr.press/v139/berthon21a.html
Size-Invariant Graph Representations for Graph Classification Extrapolations.,"Beatrice Bevilacqua, Yangze Zhou, Bruno Ribeiro 0001",ICML,2021,http://proceedings.mlr.press/v139/bevilacqua21a.html
Principal Bit Analysis: Autoencoding with Schur-Concave Loss.,"Sourbh Bhadane, Aaron B. Wagner, Jayadev Acharya",ICML,2021,http://proceedings.mlr.press/v139/bhadane21a.html
Lower Bounds on Cross-Entropy Loss in the Presence of Test-time Adversaries.,"Arjun Nitin Bhagoji, Daniel Cullina, Vikash Sehwag, Prateek Mittal",ICML,2021,http://proceedings.mlr.press/v139/bhagoji21a.html
Additive Error Guarantees for Weighted Low Rank Approximation.,"Aditya Bhaskara, Aravinda Kanchana Ruwanpathirana, Maheshakya Wijewardena",ICML,2021,http://proceedings.mlr.press/v139/bhaskara21a.html
Sample Complexity of Robust Linear Classification on Separated Data.,"Robi Bhattacharjee, Somesh Jha, Kamalika Chaudhuri",ICML,2021,http://proceedings.mlr.press/v139/bhattacharjee21a.html
Finding k in Latent k- polytope.,"Chiranjib Bhattacharyya, Ravindran Kannan, Amit Kumar 0001",ICML,2021,http://proceedings.mlr.press/v139/bhattacharyya21a.html
Non-Autoregressive Electron Redistribution Modeling for Reaction Prediction.,"Hangrui Bi, Hengyi Wang, Chence Shi, Connor W. Coley, Jian Tang 0005, Hongyu Guo",ICML,2021,http://proceedings.mlr.press/v139/bi21a.html
