Title,Authors,Venue,Year,URL
AIS 2024 Challenge on Video Quality Assessment of User-Generated Content: Methods and Results.,"Marcos V. Conde, Saman Zadtootaghaj, Nabajeet Barman, Radu Timofte, Chenlong He, Qi Zheng, Ruoxi Zhu, Zhengzhong Tu, Haiqiang Wang, Xiangguang Chen, Wenhui Meng, Xiang Pan, Huiying Shi, Han Zhu 0003, Xiaozhong Xu, Lei Sun 0009, Zhenzhong Chen, Shan Liu 0001, Zicheng Zhang, Haoning Wu 0001, Yingjie Zhou, Chunyi Li, Xiaohong Liu 0001, Weisi Lin, Guangtao Zhai, Wei Sun 0029, Yuqin Cao, Yanwei Jiang, Jun Jia, Zhichao Zhang, Zijian Chen 0001, Weixia Zhang, Xiongkuo Min, Steve Göring, Zihao Qi, Chen Feng 0008",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00591
MIPI 2024 Challenge on Nighttime Flare Removal: Methods and Results.,"Yuekun Dai, Dafeng Zhang, Xiaoming Li 0002, Zongsheng Yue, Chongyi Li, Shangchen Zhou, Ruicheng Feng, Peiqing Yang, Zhezhu Jin, Guanqun Liu 0005, Chen Change Loy",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00121
NTIRE 2024 Challenge on Night Photography Rendering.,"Egor I. Ershov, Artyom Panshin, Oleg Karasev, Sergey Korchagin, Shepelev Lev, Alexandr Startsev, Daniil Vladimirov, Ekaterina Zaychenkova, Nikola Banic, Dmitrii Iarchuk, Maria Efimova, Radu Timofte, Arseniy P. Terekhin",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00664
NICE: CVPR 2023 Challenge on Zero-shot Image Captioning.,"Taehoon Kim, Pyunghwan Ahn, Sangyun Kim, Sihaeng Lee, Mark Marsden, Alessandra Sala, Seung Hwan Kim, Bohyung Han, Kyoung Mu Lee, Honglak Lee, Kyounghoon Bae, Xiangyu Wu, Yi Gao, Hailiang Zhang, Yang Yang, Weili Guo, Jianfeng Lu, Youngtaek Oh, Jae-Won Cho, Dong-Jin Kim 0003, In So Kweon, Junmo Kim 0002, Wooyoung Kang, Won Young Jhoo, Byungseok Roh, Jonghwan Mun, Solgil Oh, Kenan Emir Ak, Gwang-Gook Lee, Yan Xu, Mingwei Shen 0001, Kyomin Hwang, Wonsik Shin, Kamin Lee, Wonhark Park, Dongkwan Lee, Nojun Kwak, Yujin Wang, Yimu Wang, Tiancheng Gu, Xingchang Lv, Mingmao Sun",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00731
NTIRE 2024 Challenge on Short-form UGC Video Quality Assessment: Methods and Results.,"Xin Li 0082, Kun Yuan, Yajing Pei, Yiting Lu, Ming Sun 0008, Chao Zhou 0003, Zhibo Chen 0001, Radu Timofte, Wei Sun 0029, Haoning Wu 0001, Zicheng Zhang, Jun Jia, Zhichao Zhang, Linhan Cao, Qiubo Chen, Xiongkuo Min, Weisi Lin, Guangtao Zhai, JianHui Sun, Tianyi Wang, Lei Li 0009, Han Kong, Wenxuan Wang, Bing Li 0024, Cheng Luo, Haiqiang Wang, Xiangguang Chen, Wenhui Meng, Xiang Pan, Huiying Shi, Han Zhu 0003, Xiaozhong Xu, Lei Sun 0009, Zhenzhong Chen, Shan Liu 0001, Fangyuan Kong, Haotian Fan, Yifang Xu, Haoran Xu, Mengduo Yang, Jie Zhou, Jiaze Li, Shijie Wen, Mai Xu, Da Li, Shunyu Yao, Jiazhi Du, Wangmeng Zuo, Zhibo Li, Shuai He, Anlong Ming, Huiyuan Fu, Huadong Ma, Yong Wu, Fie Xue, Guozhi Zhao, Lina Du, Jie Guo, Yu Zhang, Huimin Zheng, Junhao Chen, Yue Liu, Dulan Zhou, Kele Xu, Qisheng Xu, Tao Sun, Zhixiang Ding, Yuhang Hu",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00643
NTIRE 2024 Restore Any Image Model (RAIM) in the Wild Challenge.,"Jie Liang 0007, Radu Timofte, Qiaosi Yi, Shuaizheng Liu, Lingchen Sun, Rongyuan Wu, Xindong Zhang, Hui Zeng, Lei Zhang 0006, Yibin Huang, Shuai Liu 0009, Yongqiang Li, Chaoyu Feng, Xiaotao Wang, Lei Lei, Yuxiang Chen, Xiangyu Chen 0006, Qiubo Chen, Fengyu Sun, Mengying Cui, Jiaxu Chen, Zhenyu Hu, Jingyun Liu, Wenzhuo Ma, Ce Wang, Hanyou Zheng, Wanjie Sun, Zhenzhong Chen, Ziwei Luo, Fredrik K. Gustafsson, Zheng Zhao 0004, Jens Sjölund, Thomas B. Schön, Xiong Dun, Pengzhou Ji, Yujie Xing, Xuquan Wang, Zhanshan Wang, Xinbin Cheng, Jun Xiao 0010, Chenhang He, Xiuyuan Wang, Zhi-Song Liu, Zimeng Miao, Zhicun Yin, Ming Liu 0018, Wangmeng Zuo, Shuai Li 0014",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00657
NTIRE 2024 Quality Assessment of AI-Generated Content Challenge.,"Xiaohong Liu 0001, Xiongkuo Min, Guangtao Zhai, Chunyi Li, Tengchuan Kou, Wei Sun 0029, Haoning Wu 0001, Yixuan Gao, Yuqin Cao, Zicheng Zhang, Xiele Wu, Radu Timofte, Fei Peng 0003, Huiyuan Fu, Anlong Ming, Chuanming Wang, Huadong Ma, Shuai He, Zifei Dou, Shu Chen, Huacong Zhang, Haiyi Xie, Chengwei Wang, Baoying Chen, Jishen Zeng, Jianquan Yang, Weigang Wang, Xi Fang, Xiaoxin Lv, Jun Yan, Tianwu Zhi, Yabin Zhang 0002, Yaohui Li, Yang Li 0041, Jingwen Xu, Jianzhao Liu, Yiting Liao, Junlin Li, Zihao Yu, Fengbin Guan, Yiting Lu, Xin Li 0082, Hossein Motamednia, S. Farhad Hosseini-Benvidi, Ahmad Mahmoudi-Aznaveh, Azadeh Mansouri, Ganzorig Gankhuyag, Kihwan Yoon, Yifang Xu, Haotian Fan, Fangyuan Kong, Shiling Zhao, Weifeng Dong, Haibing Yin, Li Zhu, Zhiling Wang, Bingchen Huang, Avinab Saha, Sandeep Mishra, Shashank Gupta, Rajesh Sureddi, Oindrila Saha, Luigi Celona, Simone Bianco 0001, Paolo Napoletano, Raimondo Schettini, Junfeng Yang, Jing Fu, Wei Zhang 0196, Wenzhi Cao, Limei Liu, Han Peng, Weijun Yuan, Zhan Li 0004, Yihang Cheng 0007, Yifan Deng, Haohui Li, Bowen Qu, Yao Li, Shuqing Luo, Shunzhou Wang, Wei Gao 0003, Zihao Lu, Marcos V. Conde, Radu Timofte, Xinrui Wang, Zhibo Chen 0001, Ruling Liao, Yan Ye, Qiulin Wang, Bing Li 0024, Zhaokun Zhou, Miao Geng, Rui Chen, Xin Tao 0001, Xiaoyu Liang, Shangkun Sun, Xingyuan Ma, Jiaze Li, Mengduo Yang, Haoran Xu, Jie Zhou, Shiding Zhu, Bohan Yu, Pengfei Chen 0003, Xinrui Xu, Jiabin Shen, Zhichao Duan, Erfan Asadi, Jiahe Liu, Qi Yan, Youran Qu, Xiaohui Zeng, Lele Wang 0001, Renjie Liao",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00637
NTIRE 2024 Challenge on Low Light Image Enhancement: Methods and Results.,"Xiaoning Liu 0003, Zongwei Wu, Ao Li 0007, Florin-Alexandru Vasluianu, Yulun Zhang 0001, Shuhang Gu, Le Zhang 0001, Ce Zhu, Radu Timofte, Zhi Jin, Hongjun Wu, Chenxi Wang, Haitao Ling, Yuanhao Cai, Hao Bian, Yuxin Zheng, Jing Lin, Alan L. Yuille, Ben Shao, Jin Guo, Tianli Liu, Mohao Wu, Yixu Feng, Shuo Hou, Haotian Lin 0005, Yu Zhu 0004, Peng Wu, Wei Dong 0010, Jinqiu Sun, Yanning Zhang, Qingsen Yan, Wenbin Zou, Weipeng Yang, Yunxiang Li, Qiaomu Wei, Tian Ye 0001, Sixiang Chen, Zhao Zhang 0001, Suiyi Zhao, Bo Wang 0011, Yan Luo, Zhichao Zuo, Mingshen Wang, Junhu Wang, Yanyan Wei, Xiaopeng Sun, Yu Gao, Jiancheng Huang, Hongming Chen 0004, Xiang Chen 0015, Hui Tang, Yuanbin Chen, Yuanbo Zhou, Xinwei Dai, Xintao Qiu, Wei Deng, Qinquan Gao, Tong Tong 0001, Mingjia Li, Jin Hu, Xinyu He, Xiaojie Guo, Sabarinathan, K. Uma, A. Sasithradevi, B. Sathya Bama 0001, S. Mohamed Mansoor Roomi, V. Srivatsav, Jinjuan Wang, Long Sun, Qiuying Chen, Jiahong Shao, Yizhi Zhang, Marcos V. Conde, Daniel Feijoo, Juan C. Benito, Alvaro García, Jaeho Lee, Seongwan Kim, Sharif S. M. A, Nodirkhuja Khujaev, Roman Tsoy, Ali Murtaza, Uswah Khairuddin, Ahmad &apos;Athif Mohd Faudzi, Sampada Malagi, Amogh Joshi 0001, Nikhil Akalwadi, Chaitra Desai, Ramesh Ashok Tabib, Uma Mudenagudi, Wenyi Lian, Wenjing Lian, Jagadeesh Kalyanshetti, Vijayalaxmi Ashok Aralikatti, Palani Yashaswini, Nitish Upasi, Dikshit Hegde, Ujwala Patil, Sujata C, Xingzhuo Yan, Wei Hao, Minghan Fu, Pooja Choksy, Anjali Sarvaiya, Kishor P. Upla, Kiran B. Raja, Hailong Yan, Yunkai Zhang, Baiang Li, Jingyi Zhang, Huan Zheng",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00655
NTIRE 2024 Challenge on HR Depth from Images of Specular and Transparent Surfaces.,"Pierluigi Zama Ramirez, Fabio Tosi, Luigi Di Stefano, Radu Timofte, Alex Costanzino, Matteo Poggi, Samuele Salti, Stefano Mattoccia, Yangyang Zhang, Cailin Wu, Zhuangda He, Shuangshuang Yin, Jiaxu Dong, Yangchenxu Liu, Hao Jiang, Jun Shi 0004, Yong A, Yixiang Jin, Dingzhe Li, Bingxin Ke, Anton Obukhov, Tinafu Wang, Nando Metzger, Shengyu Huang, Konrad Schindler, Yachuan Huang, Jiaqi Li 0007, Junrui Zhang 0003, Yiran Wang 0005, Zihao Huang 0001, Tianqi Liu 0003, Zhiguo Cao 0001, Pengzhi Li, Jui-Lin Wang, Wenjie Zhu, Hui Geng, Yuxin Zhang, Long Lan, Kele Xu, Tao Sun, Qisheng Xu, Sourav Saini, Aashray Gupta, Sahaj K. Mistry, Aryan Shukla, Vinit Jakhetiya, Sunil Prasad Jaiswal, Yuejin Sun, Zhuofan Zheng, Yi Ning, Jen-Hao Cheng, Hou-I Liu, Hsiang-Wei Huang, Cheng-Yen Yang, Zhongyu Jiang, Yi-Hao Peng, Aishi Huang, Jenq-Neng Hwang",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00650
The Ninth NTIRE 2024 Efficient Super-Resolution Challenge Report.,"Bin Ren, Yawei Li, Nancy Mehta, Radu Timofte, Hongyuan Yu, Cheng Wan, Yuxin Hong, Bingnan Han, Zhuoyuan Wu, Yajun Zou, Yuqing Liu, Jizhe Li, Keji He, Chao Fan, Heng Zhang, Xiaolin Zhang, Xuanwu Yin, Kunlong Zuo, Bohao Liao, Peizhe Xia, Long Peng, Zhibo Du, Xin Di, Wangkai Li, Yang Wang, Wei Zhai, Renjing Pei, Jiaming Guo, Songcen Xu, Yang Cao, Zhengjun Zha, Yan Wang, Yi Liu, Qing Wang, Gang Zhang, Liou Zhang, Shijie Zhao, Long Sun, Jinshan Pan, Jiangxin Dong, Jinhui Tang 0001, Xin Liu, Min Yan, Qian Wang, Menghan Zhou, Yiqiang Yan, Yixuan Liu, Wensong Chan, Dehua Tang, Dong Zhou, Li Wang, Lu Tian, Emad Barsoum, Bohan Jia, Junbo Qiao, Yunshuai Zhou, Yun Zhang, Wei Li, Shaohui Lin, Shenglong Zhou 0002, Binbin Chen, Jincheng Liao, Suiyi Zhao, Zhao Zhang, Bo Wang, Yan Luo, Yanyan Wei, Feng Li, Mingshen Wang, Yawei Li, Jinhan Guan, Dehua Hu, Jiawei Yu, Qisheng Xu, Tao Sun, Long Lan, Kele Xu, Xin Lin, Jingtong Yue, Lehan Yang, Shiyi Du, Lu Qi, Chao Ren, Zeyu Han, Yuhan Wang, Chaolin Chen, Haobo Li, Mingjun Zheng, Zhongbao Yang, Lianhong Song, Xingzhuo Yan, Minghan Fu, Jingyi Zhang, Baiang Li, Qi Zhu, Xiaogang Xu, Dan Guo, Chunle Guo, Jiadi Chen, Huanhuan Long, Chunjiang Duanmu, Xiaoyan Lei, Jie Liu, Weilin Jia, Weifeng Cao, Wenlong Zhang, Yanyu Mao, Ruilong Guo, Nihao Zhang, Qian Wang, Manoj Pandey, Maksym Chernozhukov, Giang Le, Shuli Cheng, Hongyuan Wang, Ziyan Wei, Qingting Tang, Liejun Wang, Yongming Li, Yanhui Guo, Hao Xu, Akram Khatami-Rizi, Ahmad Mahmoudi-Aznaveh, Chih-Chung Hsu, Chia-Ming Lee, Yi-Shiuan Chou, Amogh Joshi 0001, Nikhil Akalwadi, Sampada Malagi, Palani Yashaswini, Chaitra Desai, Ramesh Ashok Tabib, Ujwala Patil, Uma Mudenagudi",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00656
Thermal Image Super-Resolution Challenge Results - PBVS 2024.,"Rafael E. Rivadeneira, Angel Domingo Sappa, Chenyang Wang 0002, Junjun Jiang, Zhiwei Zhong, Peilin Chen, Shiqi Wang 0001",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00317
MirageRoom: 3D Scene Segmentation with 2D Pre-Trained Models by Mirage Projection.,"Haowen Sun, Yueqi Duan, Juncheng Yan, Yifan Liu, Jiwen Lu",CVPR,2024,https://doi.org/10.1109/CVPR52733.2024.01913
NTIRE 2024 Image Shadow Removal Challenge Report.,"Florin-Alexandru Vasluianu, Tim Seizinger, Zhuyun Zhou, Zongwei Wu, Cailian Chen, Radu Timofte, Wei Dong, Han Zhou, Yuqiong Tian, Jun Chen, Xueyang Fu, Xin Lu, Yurui Zhu, Xi Wang, Dong Li, Jie Xiao, Yunpeng Zhang, Zheng-Jun Zha, Zhao Zhang, Suiyi Zhao, Bo Wang, Yan Luo, Yanyan Wei, Zhihao Zhao, Long Sun, Tingting Yang, Jinshan Pan, Jiangxin Dong, Jinhui Tang 0001, Bilel Benjdira, Mohammed Nassif, Anis Koubaa, Ahmed Elhayek, Anas M. Ali, Kyotaro Tokoro, Kento Kawai, Kaname Yokoyama, Takuya Seno, Yuki Kondo, Norimichi Ukita, Chenghua Li, Bo Yang, Zhiqi Wu, Gao Chen, Yihan Yu, Sixiang Chen, Kai Zhang, Tian Ye 0001, Wenbin Zou, Yunlong Lin, Zhaohu Xing, Jinbin Bai, Wenhao Chai, Lei Zhu, Ritik Maheshwari, Rakshank Verma, Rahul Tekchandani, Praful Hambarde, Satya Narayan Tazi, Santosh Kumar Vipparthi, Subrahmanyam Murala, Jaeho Lee, Seongwan Kim, Sharif S. M. A, Nodirkhuja Khujaev, Roman Tsoy, Fan Gao, Weidan Yan, Wenze Shao, Dengyin Zhang, Bin Chen, Siqi Zhang, Yanxin Qian, Yuanbin Chen, Yuanbo Zhou, Tong Tong 0001, Rongfeng Wei, Ruiqi Sun, Yue Liu, Nikhil Akalwadi, Amogh Joshi 0001, Sampada Malagi, Chaitra Desai, Ramesh Ashok Tabib, Uma Mudenagudi, Ali Murtaza, Uswah Khairuddin, Ahmad &apos;Athif Mohd Faudzi, Adinath Dukre, Vivek Deshmukh, Shruti S. Phutke, Ashutosh Kulkarni, Santosh Kumar Vipparthi, Anil Gonde, Subrahmanyam Murala, Arun karthik K, Manasa N, Shri Hari Priya, Wei Hao, Xingzhuo Yan, Minghan Fu",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00654
Event-Based Eye Tracking. AIS 2024 Challenge Survey.,"Zuowen Wang, Chang Gao 0002, Zongwei Wu, Marcos V. Conde, Radu Timofte, Shih-Chii Liu, Qinyu Chen, Zhengjun Zha, Wei Zhai, Han Han, Bohao Liao, Yuliang Wu, Zengyu Wan, Zhong Wang, Yang Cao 0010, Ganchao Tan, Jinze Chen, Yan Ru Pei, Sasskia Brüers, Sébastien M. Crouzet, Douglas McLelland, Olivier Coenen, Baoheng Zhang, Yizhao Gao, Jingyuan Li, Hayden Kwok-Hay So, Philippe Bich, Chiara Boretti, Luciano Prono, Mircea Lica, David Dinucu-Jianu, Catalin Grîu, Xiaopeng Lin, Hongwei Ren, Bojun Cheng, Xinan Zhang, Valentin Vial, Anthony Yezzi, James Tsai",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00590
NTIRE 2024 Challenge on Stereo Image Super-Resolution: Methods and Results.,"Longguang Wang, Yulan Guo, Juncheng Li 0003, Hongda Liu, Yang Zhao, Yingqian Wang 0002, Zhi Jin, Shuhang Gu, Radu Timofte",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00624
NTIRE 2024 Challenge on Light Field Image Super-Resolution: Methods and Results.,"Yingqian Wang 0002, Zhengyu Liang, Qianyu Chen, Longguang Wang, Jungang Yang 0001, Radu Timofte, Yulan Guo, Wentao Chao, Yiming Kan, Xuechun Wang, Fuqing Duan, Guanghui Wang 0001, Wang Xia, Ziqi Wang, Yue Yan, Peiqi Xia, Shunzhou Wang, Yao Lu, Angulia Yang, Kai Jin, Zeqiang Wei, Sha Guo, Mingzhi Gao, Xiuzhuang Zhou, Zhongxin Yu, Shaofei Luo, Cheng Zhong, Shaorui Chen, Long Peng, Yuhong He, Gaosheng Liu, Huanjing Yue, Jingyu Yang 0002, Zhengjian Yao, Jiakui Hu, Lujia Jin, Zhi-Song Liu, Chenhang He, Jun Xiao 0010, Xiuyuan Wang, Zonglin Tian, Yifan Mao, Deyang Liu, Shizheng Li, Ping An",CVPR Workshops,2024,https://doi.org/10.1109/CVPRW63382.2024.00626
