Title,Authors,Venue,Year,URL
Woodscape Fisheye Semantic Segmentation for Autonomous Driving - CVPR 2021 OmniCV Workshop Challenge.,"Saravanabalagi Ramachandran, Ganesh Sistu, John McDonald 0001, Senthil Kumar Yogamani",CoRR,2021,https://arxiv.org/abs/2107.08246
Workshop on Autonomous Driving at CVPR 2021: Technical Report for Streaming Perception Challenge.,"Songyang Zhang, Lin Song, Songtao Liu, Zheng Ge, Zeming Li, Xuming He 0001, Jian Sun 0001",CoRR,2021,https://arxiv.org/abs/2108.04230
Method Towards CVPR 2021 Image Matching Challenge.,"Xiaopeng Bi, Yu Chen, Xinyang Liu, Dehao Zhang, Ran Yan, Zheng Chai, Haotian Zhang, Xiao Liu",CoRR,2021,https://arxiv.org/abs/2108.04453
Method Towards CVPR 2021 SimLocMatch Challenge.,"Xiaopeng Bi, Ran Yan, Zheng Chai, Haotian Zhang, Xiao Liu",CoRR,2021,https://arxiv.org/abs/2108.04466
GoMVS: Geometrically Consistent Cost Aggregation for Multi-View Stereo.,"Jiang Wu, Rui Li 0013, Haofei Xu, Wenxun Zhao, Yu Zhu 0004, Jinqiu Sun, Yanning Zhang",CVPR,2024,https://doi.org/10.1109/CVPR52733.2024.01910
MESA: Matching Everything by Segmenting Anything.,"Yesheng Zhang, Xu Zhao",CVPR,2024,https://doi.org/10.1109/CVPR52733.2024.01911
Frustratingly Easy Regularization on Representation Can Boost Deep Reinforcement Learning.,"Qiang He, Huangyuan Su, Jieyu Zhang, Xinwen Hou",CVPR,2023,https://doi.org/10.1109/CVPR52729.2023.01936
Simulated Annealing in Early Layers Leads to Better Generalization.,"AmirMohammad Sarfi, Zahra Karimpour, Muawiz Chaudhary, Nasir Mohammad Khalid, Mirco Ravanelli, Sudhir Mudur, Eugene Belilovsky",CVPR,2023,https://doi.org/10.1109/CVPR52729.2023.01935
Compression-Aware Video Super-Resolution.,"Yingwei Wang, Takashi Isobe, Xu Jia 0012, Xin Tao 0001, Huchuan Lu, Yu-Wing Tai",CVPR,2023,https://doi.org/10.1109/CVPR52729.2023.00200
Lagrange Motion Analysis and View Embeddings for Improved Gait Recognition.,"Tianrui Chai, Annan Li, Shaoxiong Zhang, Zilong Li, Yunhong Wang",CVPR,2022,https://doi.org/10.1109/CVPR52688.2022.01961
Camera-Conditioned Stable Feature Generation for Isolated Camera Supervised Person Re-IDentification.,"Chao Wu, Wenhang Ge, Ancong Wu, Xiaobin Chang",CVPR,2022,https://doi.org/10.1109/CVPR52688.2022.01960
Editorial: Introduction to the Special Section on CVPR2019 Best Papers.,"Gang Hua 0001, Derek Hoiem, Abhinav Gupta 0001, Zhuowen Tu",IEEE Trans. Pattern Anal. Mach. Intell.,2021,https://doi.org/10.1109/TPAMI.2021.3080715
Wasserstein Contrastive Representation Distillation.,"Liqun Chen 0001, Dong Wang 0037, Zhe Gan, Jingjing Liu 0001, Ricardo Henao, Lawrence Carin",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Wasserstein_Contrastive_Representation_Distillation_CVPR_2021_paper.html
T-vMF Similarity for Regularizing Intra-Class Feature Distribution.,Takumi Kobayashi 0001,CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Kobayashi_T-vMF_Similarity_for_Regularizing_Intra-Class_Feature_Distribution_CVPR_2021_paper.html
Rotation Coordinate Descent for Fast Globally Optimal Rotation Averaging.,"Álvaro Parra 0001, Shin-Fang Ch&apos;ng, Tat-Jun Chin, Anders P. Eriksson, Ian Reid 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Parra_Rotation_Coordinate_Descent_for_Fast_Globally_Optimal_Rotation_Averaging_CVPR_2021_paper.html
Topological Planning With Transformers for Vision-and-Language Navigation.,"Kevin Chen 0001, Junshen K. Chen, Jo Chuang, Marynel Vázquez, Silvio Savarese",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Topological_Planning_With_Transformers_for_Vision-and-Language_Navigation_CVPR_2021_paper.html
Learning Dynamic Alignment via Meta-Filter for Few-Shot Learning.,"Chengming Xu 0001, Yanwei Fu 0001, Chen Liu, Chengjie Wang, Jilin Li, Feiyue Huang, Li Zhang 0040, Xiangyang Xue 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Xu_Learning_Dynamic_Alignment_via_Meta-Filter_for_Few-Shot_Learning_CVPR_2021_paper.html
COMPLETER: Incomplete Multi-View Clustering via Contrastive Prediction.,"Yijie Lin 0001, Yuanbiao Gou, Zitao Liu 0001, Boyun Li, Jiancheng Lv 0001, Xi Peng 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Lin_COMPLETER_Incomplete_Multi-View_Clustering_via_Contrastive_Prediction_CVPR_2021_paper.html
FSDR: Frequency Space Domain Randomization for Domain Generalization.,"Jiaxing Huang 0001, Dayan Guan, Aoran Xiao, Shijian Lu",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Huang_FSDR_Frequency_Space_Domain_Randomization_for_Domain_Generalization_CVPR_2021_paper.html
Cross-View Regularization for Domain Adaptive Panoptic Segmentation.,"Jiaxing Huang 0001, Dayan Guan, Aoran Xiao, Shijian Lu",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Huang_Cross-View_Regularization_for_Domain_Adaptive_Panoptic_Segmentation_CVPR_2021_paper.html
Learning Probabilistic Ordinal Embeddings for Uncertainty-Aware Regression.,"Wanhua Li 0001, Xiaoke Huang, Jiwen Lu, Jianjiang Feng, Jie Zhou 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Learning_Probabilistic_Ordinal_Embeddings_for_Uncertainty-Aware_Regression_CVPR_2021_paper.html
Towards Bridging Event Captioner and Sentence Localizer for Weakly Supervised Dense Event Captioning.,"Shaoxiang Chen 0001, Yu-Gang Jiang",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Towards_Bridging_Event_Captioner_and_Sentence_Localizer_for_Weakly_Supervised_CVPR_2021_paper.html
Leveraging Line-Point Consistence To Preserve Structures for Wide Parallax Image Stitching.,"Qi Jia 0001, Zhengjun Li, Xin Fan 0001, Haotian Zhao, Shiyu Teng, Xinchen Ye, Longin Jan Latecki",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Jia_Leveraging_Line-Point_Consistence_To_Preserve_Structures_for_Wide_Parallax_Image_CVPR_2021_paper.html
Contrastive Learning Improves Model Robustness Under Label Noise.,"Aritra Ghosh 0001, Andrew S. Lan",CVPR Workshops,2021,https://openaccess.thecvf.com/content/CVPR2021W/LLID/html/Ghosh_Contrastive_Learning_Improves_Model_Robustness_Under_Label_Noise_CVPRW_2021_paper.html
DyStaB: Unsupervised Object Segmentation via Dynamic-Static Bootstrapping.,"Yanchao Yang 0001, Brian Lai, Stefano Soatto",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_DyStaB_Unsupervised_Object_Segmentation_via_Dynamic-Static_Bootstrapping_CVPR_2021_paper.html
GDR-Net: Geometry-Guided Direct Regression Network for Monocular 6D Object Pose Estimation.,"Gu Wang 0001, Fabian Manhardt, Federico Tombari, Xiangyang Ji",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_GDR-Net_Geometry-Guided_Direct_Regression_Network_for_Monocular_6D_Object_Pose_CVPR_2021_paper.html
Robust Audio-Visual Instance Discrimination.,"Pedro Morgado 0001, Ishan Misra, Nuno Vasconcelos",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Morgado_Robust_Audio-Visual_Instance_Discrimination_CVPR_2021_paper.html
Knowledge Evolution in Neural Networks.,"Ahmed Taha 0001, Abhinav Shrivastava, Larry S. Davis",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Taha_Knowledge_Evolution_in_Neural_Networks_CVPR_2021_paper.html
Monocular Reconstruction of Neural Face Reflectance Fields.,"Mallikarjun B. R. 0001, Ayush Tewari, Tae-Hyun Oh, Tim Weyrich, Bernd Bickel, Hans-Peter Seidel, Hanspeter Pfister, Wojciech Matusik, Mohamed Elgharib, Christian Theobalt",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/R_Monocular_Reconstruction_of_Neural_Face_Reflectance_Fields_CVPR_2021_paper.html
Learning Complete 3D Morphable Face Models From Images and Videos.,"Mallikarjun B. R. 0001, Ayush Tewari, Hans-Peter Seidel, Mohamed Elgharib, Christian Theobalt",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/R_Learning_Complete_3D_Morphable_Face_Models_From_Images_and_Videos_CVPR_2021_paper.html
Audio-Visual Instance Discrimination with Cross-Modal Agreement.,"Pedro Morgado 0001, Nuno Vasconcelos, Ishan Misra",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Morgado_Audio-Visual_Instance_Discrimination_with_Cross-Modal_Agreement_CVPR_2021_paper.html
Meta-Mining Discriminative Samples for Kinship Verification.,"Wanhua Li 0001, Shiwei Wang, Jiwen Lu, Jianjiang Feng, Jie Zhou 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Meta-Mining_Discriminative_Samples_for_Kinship_Verification_CVPR_2021_paper.html
CASSOD-Net: Cascaded and Separable Structures of Dilated Convolution for Embedded Vision Systems and Applications.,"Tse-Wei Chen 0001, Deyu Wang, Wei Tao 0001, Dongchao Wen, Lingxiao Yin, Tadayuki Ito, Kinya Osa, Masami Kato",CVPR Workshops,2021,https://openaccess.thecvf.com/content/CVPR2021W/EVW/html/Chen_CASSOD-Net_Cascaded_and_Separable_Structures_of_Dilated_Convolution_for_Embedded_CVPRW_2021_paper.html
Three Birds with One Stone: Multi-Task Temporal Action Detection via Recycling Temporal Annotations.,"Zhihui Li 0001, Lina Yao 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Three_Birds_with_One_Stone_Multi-Task_Temporal_Action_Detection_via_CVPR_2021_paper.html
Instant-Teaching: An End-to-End Semi-Supervised Object Detection Framework.,"Qiang Zhou 0001, Chaohui Yu, Zhibin Wang, Qi Qian 0001, Hao Li 0030",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Zhou_Instant-Teaching_An_End-to-End_Semi-Supervised_Object_Detection_Framework_CVPR_2021_paper.html
Person Re-Identification Using Heterogeneous Local Graph Attention Networks.,"Zhong Zhang 0001, Haijia Zhang, Shuang Liu 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Zhang_Person_Re-Identification_Using_Heterogeneous_Local_Graph_Attention_Networks_CVPR_2021_paper.html
Capturing Omni-Range Context for Omnidirectional Segmentation.,"Kailun Yang 0001, Jiaming Zhang 0001, Simon Reiß, Xinxin Hu, Rainer Stiefelhagen",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_Capturing_Omni-Range_Context_for_Omnidirectional_Segmentation_CVPR_2021_paper.html
Long-Tailed Multi-Label Visual Recognition by Collaborative Training on Uniform and Re-Balanced Samplings.,"Hao Guo 0002, Song Wang 0002",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Guo_Long-Tailed_Multi-Label_Visual_Recognition_by_Collaborative_Training_on_Uniform_and_CVPR_2021_paper.html
Anycost GANs for Interactive Image Synthesis and Editing.,"Ji Lin 0002, Richard Zhang 0001, Frieder Ganz, Song Han 0003, Jun-Yan Zhu",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Lin_Anycost_GANs_for_Interactive_Image_Synthesis_and_Editing_CVPR_2021_paper.html
Multi-Decoding Deraining Network and Quasi-Sparsity Based Training.,"Yinglong Wang 0002, Chao Ma 0004, Bing Zeng",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Multi-Decoding_Deraining_Network_and_Quasi-Sparsity_Based_Training_CVPR_2021_paper.html
Learning Cross-Modal Retrieval With Noisy Labels.,"Peng Hu 0002, Xi Peng 0001, Hongyuan Zhu, Liangli Zhen, Jie Lin 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Hu_Learning_Cross-Modal_Retrieval_With_Noisy_Labels_CVPR_2021_paper.html
Self-Supervised Geometric Perception.,"Heng Yang 0002, Wei Dong, Luca Carlone, Vladlen Koltun",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_Self-Supervised_Geometric_Perception_CVPR_2021_paper.html
ReMix: Towards Image-to-Image Translation With Limited Data.,"Jie Cao 0002, Luanxuan Hou, Ming-Hsuan Yang 0001, Ran He 0001, Zhenan Sun",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Cao_ReMix_Towards_Image-to-Image_Translation_With_Limited_Data_CVPR_2021_paper.html
Understanding the Robustness of Skeleton-Based Action Recognition Under Adversarial Attack.,"He Wang 0002, Feixiang He, Zhexi Peng, Tianjia Shao, Yong-Liang Yang, Kun Zhou 0001, David Hogg 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Understanding_the_Robustness_of_Skeleton-Based_Action_Recognition_Under_Adversarial_Attack_CVPR_2021_paper.html
Adaptive Consistency Prior Based Deep Network for Image Denoising.,"Chao Ren 0002, Xiaohai He, Chuncheng Wang, Zhibo Zhao",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Ren_Adaptive_Consistency_Prior_Based_Deep_Network_for_Image_Denoising_CVPR_2021_paper.html
HINet: Half Instance Normalization Network for Image Restoration.,"Liangyu Chen 0002, Xin Lu 0006, Jie Zhang, Xiaojie Chu, Chengpeng Chen",CVPR Workshops,2021,https://openaccess.thecvf.com/content/CVPR2021W/NTIRE/html/Chen_HINet_Half_Instance_Normalization_Network_for_Image_Restoration_CVPRW_2021_paper.html
Understanding Failures of Deep Networks via Robust Feature Extraction.,"Sahil Singla 0002, Besmira Nushi, Shital Shah, Ece Kamar, Eric Horvitz",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Singla_Understanding_Failures_of_Deep_Networks_via_Robust_Feature_Extraction_CVPR_2021_paper.html
Image Inpainting With External-Internal Learning and Monochromic Bottleneck.,"Tengfei Wang 0002, Hao Ouyang, Qifeng Chen",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Image_Inpainting_With_External-Internal_Learning_and_Monochromic_Bottleneck_CVPR_2021_paper.html
"MP3: A Unified Model To Map, Perceive, Predict and Plan.","Sergio Casas 0002, Abbas Sadat, Raquel Urtasun",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Casas_MP3_A_Unified_Model_To_Map_Perceive_Predict_and_Plan_CVPR_2021_paper.html
TDN: Temporal Difference Networks for Efficient Action Recognition.,"Limin Wang 0002, Zhan Tong, Bin Ji, Gangshan Wu",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_TDN_Temporal_Difference_Networks_for_Efficient_Action_Recognition_CVPR_2021_paper.html
Verifiability and Predictability: Interpreting Utilities of Network Architectures for Point Cloud Processing.,"Wen Shen 0002, Zhihua Wei 0001, Shikun Huang, Binbin Zhang, Panyue Chen, Ping Zhao, Quanshi Zhang",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Shen_Verifiability_and_Predictability_Interpreting_Utilities_of_Network_Architectures_for_Point_CVPR_2021_paper.html
LAU-Net: Latitude Adaptive Upscaling Network for Omnidirectional Image Super-Resolution.,"Xin Deng 0002, Hao Wang, Mai Xu, Yichen Guo, Yuhang Song 0001, Li Yang 0014",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Deng_LAU-Net_Latitude_Adaptive_Upscaling_Network_for_Omnidirectional_Image_Super-Resolution_CVPR_2021_paper.html
Points As Queries: Weakly Semi-Supervised Object Detection by Points.,"Liangyu Chen 0002, Tong Yang 0005, Xiangyu Zhang 0005, Wei Zhang 0016, Jian Sun 0001",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Points_As_Queries_Weakly_Semi-Supervised_Object_Detection_by_Points_CVPR_2021_paper.html
Exploring intermediate representation for monocular vehicle pose estimation.,"Shichao Li 0002, Zengqiang Yan, Hongyang Li, Kwang-Ting Cheng",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Exploring_intermediate_representation_for_monocular_vehicle_pose_estimation_CVPR_2021_paper.html
Deep Homography for Efficient Stereo Image Compression.,"Xin Deng 0002, Wenzhe Yang, Ren Yang, Mai Xu, Enpeng Liu, Qianhan Feng, Radu Timofte",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Deng_Deep_Homography_for_Efficient_Stereo_Image_Compression_CVPR_2021_paper.html
City-Scale Multi-Camera Vehicle Tracking Guided by Crossroad Zones.,"Chong Liu 0002, Yuqi Zhang, Hao Luo 0004, Jiasheng Tang, Weihua Chen, Xianzhe Xu, Fan Wang 0019, Hao Li 0030, Yi-Dong Shen",CVPR Workshops,2021,https://openaccess.thecvf.com/content/CVPR2021W/AICity/html/Liu_City-Scale_Multi-Camera_Vehicle_Tracking_Guided_by_Crossroad_Zones_CVPRW_2021_paper.html
Vx2Text: End-to-End Learning of Video-Based Text Generation From Multimodal Inputs.,"Xudong Lin 0003, Gedas Bertasius, Jue Wang 0001, Shih-Fu Chang, Devi Parikh, Lorenzo Torresani",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Lin_Vx2Text_End-to-End_Learning_of_Video-Based_Text_Generation_From_Multimodal_Inputs_CVPR_2021_paper.html
Towards Diverse Paragraph Captioning for Untrimmed Videos.,"Yuqing Song 0003, Shizhe Chen, Qin Jin",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Song_Towards_Diverse_Paragraph_Captioning_for_Untrimmed_Videos_CVPR_2021_paper.html
Robust Reference-Based Super-Resolution via C2-Matching.,"Yuming Jiang 0003, Kelvin C. K. Chan, Xintao Wang, Chen Change Loy, Ziwei Liu 0002",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Jiang_Robust_Reference-Based_Super-Resolution_via_C2-Matching_CVPR_2021_paper.html
Single-Stage Instance Shadow Detection With Bidirectional Relation Learning.,"Tianyu Wang 0003, Xiaowei Hu 0001, Chi-Wing Fu, Pheng-Ann Heng",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Wang_Single-Stage_Instance_Shadow_Detection_With_Bidirectional_Relation_Learning_CVPR_2021_paper.html
One Shot Face Swapping on Megapixels.,"Yuhao Zhu 0003, Qi Li 0005, Jian Wang, Cheng-Zhong Xu 0001, Zhenan Sun",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Zhu_One_Shot_Face_Swapping_on_Megapixels_CVPR_2021_paper.html
VideoMoCo: Contrastive Video Representation Learning With Temporally Adversarial Examples.,"Tian Pan 0003, Yibing Song, Tianyu Yang 0003, Wenhao Jiang, Wei Liu 0005",CVPR,2021,https://openaccess.thecvf.com/content/CVPR2021/html/Pan_VideoMoCo_Contrastive_Video_Representation_Learning_With_Temporally_Adversarial_Examples_CVPR_2021_paper.html
